user_id,month,pilot_group,post_period,active_30d,net_inflow
8578,2024-11-01 00:00:00,0,1,1,0.0
11121,2024-11-01 00:00:00,1,1,0,0.0
7515,2024-11-01 00:00:00,0,1,1,0.0
4969,2024-11-01 00:00:00,0,1,0,0.0
4837,2024-11-01 00:00:00,1,1,1,713.99
7993,2024-11-01 00:00:00,0,1,1,2904.13
1520,2024-11-01 00:00:00,0,1,0,0.0
2452,2024-11-01 00:00:00,0,1,0,0.0
4552,2024-11-01 00:00:00,0,1,0,0.0
1132,2024-11-01 00:00:00,1,1,1,4120.06
6481,2024-11-01 00:00:00,1,1,0,0.0
1782,2024-11-01 00:00:00,0,1,0,0.0
4915,2024-11-01 00:00:00,1,1,1,0.0
4499,2024-11-01 00:00:00,0,1,0,0.0
9779,2024-11-01 00:00:00,0,1,0,0.0
8314,2024-11-01 00:00:00,0,1,0,0.0
7743,2024-11-01 00:00:00,0,1,0,0.0
3502,2024-11-01 00:00:00,1,1,0,0.0
6203,2024-11-01 00:00:00,0,1,0,0.0
2533,2024-11-01 00:00:00,0,1,1,1619.17
9573,2024-11-01 00:00:00,0,1,1,1919.8
9555,2024-11-01 00:00:00,0,1,0,0.0
8006,2024-11-01 00:00:00,1,1,0,0.0
1303,2024-11-01 00:00:00,1,1,0,0.0
5465,2024-11-01 00:00:00,0,1,0,0.0
4386,2024-11-01 00:00:00,1,1,0,0.0
10216,2024-11-01 00:00:00,1,1,0,0.0
5834,2024-11-01 00:00:00,0,1,0,0.0
1608,2024-11-01 00:00:00,1,1,0,0.0
11730,2024-11-01 00:00:00,1,1,0,0.0
5635,2024-11-01 00:00:00,1,1,0,0.0
3335,2024-11-01 00:00:00,0,1,1,0.0
3453,2024-11-01 00:00:00,0,1,0,0.0
7606,2024-11-01 00:00:00,0,1,1,651.55
1005,2024-11-01 00:00:00,1,1,1,1511.97
10722,2024-11-01 00:00:00,0,1,0,0.0
10252,2024-11-01 00:00:00,0,1,0,0.0
8346,2024-11-01 00:00:00,0,1,0,0.0
6801,2024-11-01 00:00:00,0,1,0,0.0
1101,2024-11-01 00:00:00,0,1,0,0.0
8584,2024-11-01 00:00:00,0,1,1,0.0
2873,2024-11-01 00:00:00,0,1,1,0.0
2658,2024-11-01 00:00:00,0,1,1,1596.97
6049,2024-11-01 00:00:00,1,1,1,1097.96
4109,2024-11-01 00:00:00,1,1,0,0.0
5163,2024-11-01 00:00:00,0,1,0,0.0
11982,2024-11-01 00:00:00,0,1,0,0.0
5107,2024-11-01 00:00:00,1,1,0,0.0
11804,2024-11-01 00:00:00,1,1,1,1307.03
1812,2024-11-01 00:00:00,1,1,1,0.0
3021,2024-11-01 00:00:00,1,1,0,0.0
8258,2024-11-01 00:00:00,0,1,0,0.0
11204,2024-11-01 00:00:00,1,1,0,0.0
9265,2024-11-01 00:00:00,0,1,0,0.0
3753,2024-11-01 00:00:00,1,1,0,0.0
2883,2024-11-01 00:00:00,0,1,0,0.0
9805,2024-11-01 00:00:00,1,1,1,2678.5
10218,2024-11-01 00:00:00,1,1,0,0.0
2421,2024-11-01 00:00:00,1,1,0,0.0
7875,2024-11-01 00:00:00,0,1,0,0.0
4952,2024-11-01 00:00:00,0,1,0,0.0
10620,2024-11-01 00:00:00,1,1,1,3364.77
10902,2024-11-01 00:00:00,0,1,0,0.0
7690,2024-11-01 00:00:00,0,1,1,1982.56
9675,2024-11-01 00:00:00,1,1,0,0.0
8291,2024-11-01 00:00:00,0,1,0,0.0
3067,2024-11-01 00:00:00,0,1,0,0.0
6003,2024-11-01 00:00:00,0,1,0,0.0
508,2024-11-01 00:00:00,0,1,1,0.0
1815,2024-11-01 00:00:00,0,1,1,0.0
4885,2024-11-01 00:00:00,0,1,0,0.0
10862,2024-11-01 00:00:00,0,1,0,0.0
10553,2024-11-01 00:00:00,1,1,0,0.0
9453,2024-11-01 00:00:00,0,1,0,0.0
2594,2024-11-01 00:00:00,0,1,0,0.0
11725,2024-11-01 00:00:00,1,1,0,0.0
4399,2024-11-01 00:00:00,0,1,0,0.0
9665,2024-11-01 00:00:00,0,1,1,226.3
4503,2024-11-01 00:00:00,0,1,0,0.0
5653,2024-11-01 00:00:00,0,1,1,1124.25
3739,2024-11-01 00:00:00,0,1,0,0.0
5923,2024-11-01 00:00:00,1,1,0,0.0
5165,2024-11-01 00:00:00,0,1,0,0.0
2316,2024-11-01 00:00:00,0,1,1,0.0
7425,2024-11-01 00:00:00,0,1,0,0.0
7009,2024-11-01 00:00:00,0,1,0,0.0
4694,2024-11-01 00:00:00,1,1,0,0.0
8285,2024-11-01 00:00:00,0,1,0,0.0
1282,2024-11-01 00:00:00,0,1,0,0.0
10324,2024-11-01 00:00:00,0,1,0,0.0
643,2024-11-01 00:00:00,0,1,0,0.0
3300,2024-11-01 00:00:00,1,1,1,2303.55
7049,2024-11-01 00:00:00,1,1,1,3148.25
7934,2024-11-01 00:00:00,0,1,1,600.58
11783,2024-11-01 00:00:00,0,1,0,0.0
11354,2024-11-01 00:00:00,0,1,0,0.0
10050,2024-11-01 00:00:00,1,1,0,0.0
4164,2024-11-01 00:00:00,0,1,0,0.0
9452,2024-11-01 00:00:00,0,1,0,0.0
5832,2024-11-01 00:00:00,0,1,1,1053.37
3823,2024-11-01 00:00:00,1,1,0,0.0
10196,2024-11-01 00:00:00,0,1,0,0.0
2350,2024-11-01 00:00:00,0,1,0,0.0
9695,2024-11-01 00:00:00,0,1,0,0.0
9484,2024-11-01 00:00:00,0,1,0,0.0
5280,2024-11-01 00:00:00,0,1,1,0.0
6871,2024-11-01 00:00:00,0,1,0,0.0
7984,2024-11-01 00:00:00,0,1,1,0.0
4188,2024-11-01 00:00:00,0,1,1,1320.54
10602,2024-11-01 00:00:00,0,1,0,0.0
3484,2024-11-01 00:00:00,0,1,0,0.0
8768,2024-11-01 00:00:00,1,1,0,0.0
5679,2024-11-01 00:00:00,0,1,0,0.0
5460,2024-11-01 00:00:00,0,1,0,0.0
10003,2024-11-01 00:00:00,0,1,1,0.0
4445,2024-11-01 00:00:00,0,1,0,0.0
3118,2024-11-01 00:00:00,0,1,1,246.6
7597,2024-11-01 00:00:00,1,1,1,2171.82
8765,2024-11-01 00:00:00,1,1,0,0.0
214,2024-11-01 00:00:00,0,1,0,0.0
36,2024-11-01 00:00:00,0,1,0,0.0
9,2024-11-01 00:00:00,0,1,0,0.0
2305,2024-11-01 00:00:00,0,1,0,0.0
10718,2024-11-01 00:00:00,0,1,0,0.0
1368,2024-11-01 00:00:00,0,1,0,0.0
3064,2024-11-01 00:00:00,1,1,0,0.0
9521,2024-11-01 00:00:00,0,1,0,0.0
11760,2024-11-01 00:00:00,0,1,0,0.0
6037,2024-11-01 00:00:00,0,1,1,429.97
8149,2024-11-01 00:00:00,0,1,1,2754.37
1334,2024-11-01 00:00:00,0,1,0,0.0
5307,2024-11-01 00:00:00,1,1,0,0.0
4606,2024-11-01 00:00:00,0,1,1,1164.94
10453,2024-11-01 00:00:00,0,1,0,0.0
10001,2024-11-01 00:00:00,1,1,0,0.0
1776,2024-11-01 00:00:00,0,1,0,0.0
6662,2024-11-01 00:00:00,1,1,0,0.0
9859,2024-11-01 00:00:00,1,1,0,0.0
1254,2024-11-01 00:00:00,0,1,0,0.0
9567,2024-11-01 00:00:00,0,1,0,0.0
649,2024-11-01 00:00:00,1,1,1,0.0
7375,2024-12-01 00:00:00,0,1,0,0.0
466,2024-12-01 00:00:00,1,1,0,0.0
10005,2024-12-01 00:00:00,1,1,0,0.0
7865,2024-12-01 00:00:00,0,1,0,0.0
5066,2024-12-01 00:00:00,0,1,1,0.0
4639,2024-12-01 00:00:00,0,1,0,0.0
2592,2024-12-01 00:00:00,1,1,0,0.0
5143,2024-12-01 00:00:00,1,1,0,0.0
6735,2024-12-01 00:00:00,1,1,0,0.0
5131,2024-12-01 00:00:00,0,1,0,0.0
6675,2024-12-01 00:00:00,0,1,0,0.0
1629,2024-12-01 00:00:00,0,1,0,0.0
7101,2024-12-01 00:00:00,0,1,0,0.0
11127,2024-12-01 00:00:00,0,1,0,0.0
2419,2024-12-01 00:00:00,1,1,0,0.0
10164,2024-12-01 00:00:00,0,1,1,758.18
6499,2024-12-01 00:00:00,0,1,0,0.0
6666,2024-12-01 00:00:00,1,1,0,0.0
10024,2024-12-01 00:00:00,0,1,0,0.0
1841,2024-12-01 00:00:00,1,1,0,0.0
9182,2024-12-01 00:00:00,0,1,0,0.0
7382,2024-12-01 00:00:00,0,1,0,0.0
9661,2024-12-01 00:00:00,1,1,1,2646.87
741,2024-12-01 00:00:00,0,1,1,0.0
5078,2024-12-01 00:00:00,0,1,0,0.0
8168,2024-12-01 00:00:00,0,1,0,0.0
5783,2024-12-01 00:00:00,0,1,1,0.0
8059,2024-12-01 00:00:00,1,1,1,11.17
9386,2024-12-01 00:00:00,1,1,0,0.0
3345,2024-12-01 00:00:00,0,1,1,0.0
11424,2024-12-01 00:00:00,1,1,0,0.0
4964,2024-12-01 00:00:00,1,1,0,0.0
8841,2024-12-01 00:00:00,1,1,0,0.0
7678,2024-12-01 00:00:00,1,1,0,0.0
10394,2024-12-01 00:00:00,0,1,0,0.0
3697,2024-12-01 00:00:00,0,1,0,0.0
7930,2024-12-01 00:00:00,0,1,1,1097.63
68,2024-12-01 00:00:00,0,1,0,0.0
3771,2024-12-01 00:00:00,0,1,1,953.39
6727,2024-12-01 00:00:00,0,1,0,0.0
723,2024-12-01 00:00:00,0,1,0,0.0
5471,2024-12-01 00:00:00,0,1,0,0.0
3595,2024-12-01 00:00:00,0,1,0,0.0
181,2024-12-01 00:00:00,0,1,0,0.0
9423,2024-12-01 00:00:00,0,1,1,1283.88
10528,2024-12-01 00:00:00,0,1,0,0.0
4455,2024-12-01 00:00:00,1,1,0,0.0
10148,2024-12-01 00:00:00,0,1,0,0.0
11867,2024-12-01 00:00:00,0,1,0,0.0
2574,2024-12-01 00:00:00,1,1,0,0.0
4409,2024-12-01 00:00:00,1,1,0,0.0
1201,2024-12-01 00:00:00,1,1,0,0.0
4137,2024-12-01 00:00:00,1,1,0,0.0
4495,2024-12-01 00:00:00,0,1,0,0.0
173,2024-12-01 00:00:00,0,1,1,0.0
1063,2024-12-01 00:00:00,0,1,1,854.3
10347,2024-12-01 00:00:00,0,1,0,0.0
217,2024-12-01 00:00:00,0,1,0,0.0
9050,2024-12-01 00:00:00,1,1,0,0.0
10139,2024-12-01 00:00:00,0,1,1,1921.71
774,2024-12-01 00:00:00,1,1,0,0.0
11654,2024-12-01 00:00:00,1,1,0,0.0
11340,2024-12-01 00:00:00,0,1,1,1825.79
409,2024-12-01 00:00:00,0,1,0,0.0
5617,2024-12-01 00:00:00,0,1,1,428.67
4626,2024-12-01 00:00:00,1,1,0,0.0
5099,2024-12-01 00:00:00,1,1,0,0.0
11836,2024-12-01 00:00:00,0,1,0,0.0
9330,2024-12-01 00:00:00,1,1,0,0.0
4266,2024-12-01 00:00:00,0,1,1,0.0
7072,2024-12-01 00:00:00,1,1,1,865.3
9892,2024-12-01 00:00:00,0,1,0,0.0
4536,2024-12-01 00:00:00,1,1,0,0.0
6371,2024-12-01 00:00:00,1,1,1,370.65
10257,2024-12-01 00:00:00,1,1,0,0.0
836,2024-12-01 00:00:00,0,1,1,2237.37
137,2024-12-01 00:00:00,0,1,0,0.0
11277,2024-12-01 00:00:00,0,1,0,0.0
7202,2024-12-01 00:00:00,0,1,0,0.0
8122,2024-12-01 00:00:00,1,1,0,0.0
11382,2024-12-01 00:00:00,0,1,0,0.0
8803,2024-12-01 00:00:00,0,1,1,0.0
9294,2024-12-01 00:00:00,0,1,1,758.52
2854,2024-12-01 00:00:00,1,1,0,0.0
8185,2024-12-01 00:00:00,1,1,0,0.0
6455,2024-12-01 00:00:00,0,1,0,0.0
1872,2024-12-01 00:00:00,1,1,0,0.0
5257,2024-12-01 00:00:00,0,1,0,0.0
10349,2024-12-01 00:00:00,1,1,1,199.13
11238,2024-12-01 00:00:00,0,1,1,0.0
7819,2024-12-01 00:00:00,1,1,1,105.05
3410,2024-12-01 00:00:00,0,1,0,0.0
10606,2024-12-01 00:00:00,0,1,0,0.0
11054,2024-12-01 00:00:00,1,1,0,0.0
8319,2024-12-01 00:00:00,0,1,1,5.35
9603,2024-12-01 00:00:00,1,1,0,0.0
11113,2024-12-01 00:00:00,1,1,0,0.0
7147,2024-12-01 00:00:00,0,1,0,0.0
5808,2024-12-01 00:00:00,0,1,0,0.0
3848,2024-12-01 00:00:00,0,1,0,0.0
8237,2024-12-01 00:00:00,0,1,0,0.0
2788,2024-12-01 00:00:00,1,1,0,0.0
9239,2024-12-01 00:00:00,0,1,0,0.0
6788,2024-12-01 00:00:00,1,1,0,0.0
6486,2024-12-01 00:00:00,0,1,0,0.0
6782,2024-12-01 00:00:00,1,1,0,0.0
11932,2024-12-01 00:00:00,1,1,0,0.0
5981,2024-12-01 00:00:00,0,1,0,0.0
7835,2024-12-01 00:00:00,0,1,0,0.0
1164,2024-12-01 00:00:00,1,1,0,0.0
5196,2024-12-01 00:00:00,1,1,0,0.0
15,2024-12-01 00:00:00,1,1,1,1121.73
393,2024-12-01 00:00:00,1,1,0,0.0
1868,2024-12-01 00:00:00,0,1,1,1129.05
8284,2024-12-01 00:00:00,0,1,0,0.0
4159,2024-12-01 00:00:00,1,1,0,0.0
3171,2024-12-01 00:00:00,0,1,1,0.0
7574,2024-12-01 00:00:00,0,1,1,1744.09
5836,2024-12-01 00:00:00,0,1,0,0.0
1433,2024-12-01 00:00:00,0,1,0,0.0
4940,2024-12-01 00:00:00,1,1,1,1908.72
7641,2024-12-01 00:00:00,0,1,0,0.0
6172,2024-12-01 00:00:00,0,1,0,0.0
584,2024-12-01 00:00:00,1,1,1,998.14
10159,2024-12-01 00:00:00,0,1,0,0.0
6630,2024-12-01 00:00:00,0,1,1,838.88
2344,2024-12-01 00:00:00,0,1,0,0.0
3561,2024-12-01 00:00:00,0,1,0,0.0
10245,2024-12-01 00:00:00,0,1,0,0.0
1508,2024-12-01 00:00:00,0,1,1,0.0
7397,2024-12-01 00:00:00,0,1,0,0.0
579,2024-12-01 00:00:00,0,1,0,0.0
4331,2024-12-01 00:00:00,1,1,0,0.0
11650,2024-12-01 00:00:00,0,1,0,0.0
1679,2024-12-01 00:00:00,0,1,0,0.0
9449,2024-12-01 00:00:00,0,1,0,0.0
10693,2024-12-01 00:00:00,0,1,0,0.0
2329,2024-12-01 00:00:00,0,1,0,0.0
6362,2024-12-01 00:00:00,1,1,0,0.0
1988,2024-12-01 00:00:00,1,1,0,0.0
11779,2024-12-01 00:00:00,1,1,1,3021.2
8665,2024-12-01 00:00:00,1,1,0,0.0
958,2024-12-01 00:00:00,1,1,1,1206.19
11536,2024-12-01 00:00:00,0,1,1,78.22
7527,2024-12-01 00:00:00,0,1,0,0.0
10853,2024-12-01 00:00:00,1,1,0,0.0
8524,2024-12-01 00:00:00,0,1,0,0.0
11366,2024-12-01 00:00:00,0,1,1,1200.86
1451,2024-12-01 00:00:00,1,1,1,2207.34
9103,2024-12-01 00:00:00,1,1,0,0.0
6332,2024-12-01 00:00:00,0,1,1,1522.25
3379,2024-12-01 00:00:00,0,1,0,0.0
10414,2024-12-01 00:00:00,0,1,0,0.0
492,2024-12-01 00:00:00,1,1,0,0.0
751,2024-12-01 00:00:00,0,1,0,0.0
1210,2024-12-01 00:00:00,0,1,1,1204.19
7114,2024-12-01 00:00:00,1,1,0,0.0
1125,2024-12-01 00:00:00,0,1,0,0.0
3872,2024-12-01 00:00:00,0,1,1,0.0
1458,2024-12-01 00:00:00,0,1,1,0.0
10380,2024-12-01 00:00:00,0,1,1,2924.63
6772,2024-12-01 00:00:00,1,1,0,0.0
4695,2024-12-01 00:00:00,0,1,0,0.0
9372,2024-12-01 00:00:00,0,1,0,0.0
1639,2024-12-01 00:00:00,0,1,0,0.0
9940,2024-12-01 00:00:00,0,1,0,0.0
9953,2024-12-01 00:00:00,1,1,0,0.0
6320,2024-12-01 00:00:00,0,1,0,0.0
6828,2024-12-01 00:00:00,0,1,1,152.81
4819,2024-12-01 00:00:00,0,1,0,0.0
5050,2024-12-01 00:00:00,0,1,0,0.0
6131,2024-12-01 00:00:00,1,1,0,0.0
9562,2024-12-01 00:00:00,0,1,0,0.0
4717,2024-12-01 00:00:00,0,1,0,0.0
11873,2024-12-01 00:00:00,1,1,0,0.0
9711,2024-12-01 00:00:00,1,1,0,0.0
3415,2024-12-01 00:00:00,1,1,1,1509.78
5101,2024-12-01 00:00:00,1,1,0,0.0
5505,2024-12-01 00:00:00,0,1,0,0.0
6243,2024-12-01 00:00:00,0,1,0,0.0
2311,2024-12-01 00:00:00,0,1,1,1957.9
2514,2024-12-01 00:00:00,1,1,1,1110.44
11778,2024-12-01 00:00:00,1,1,1,0.0
1690,2024-12-01 00:00:00,0,1,0,0.0
11447,2024-12-01 00:00:00,0,1,0,0.0
11794,2024-12-01 00:00:00,0,1,0,0.0
7325,2024-12-01 00:00:00,1,1,0,0.0
10022,2024-12-01 00:00:00,0,1,0,0.0
7919,2024-12-01 00:00:00,0,1,1,0.0
4168,2024-12-01 00:00:00,1,1,0,0.0
11988,2024-12-01 00:00:00,1,1,1,1959.21
9231,2024-12-01 00:00:00,1,1,1,2958.6
926,2024-12-01 00:00:00,0,1,0,0.0
4803,2024-12-01 00:00:00,1,1,0,0.0
6235,2024-12-01 00:00:00,0,1,0,0.0
11034,2024-12-01 00:00:00,0,1,0,0.0
6866,2024-12-01 00:00:00,0,1,0,0.0
1275,2024-12-01 00:00:00,1,1,1,2736.58
639,2024-12-01 00:00:00,0,1,0,0.0
9146,2024-12-01 00:00:00,0,1,1,0.0
7928,2024-12-01 00:00:00,1,1,0,0.0
5452,2024-12-01 00:00:00,1,1,0,0.0
3449,2024-12-01 00:00:00,0,1,1,777.9
10999,2024-12-01 00:00:00,0,1,1,339.33
10078,2024-12-01 00:00:00,0,1,0,0.0
1316,2024-12-01 00:00:00,0,1,0,0.0
694,2024-12-01 00:00:00,1,1,0,0.0
2400,2024-12-01 00:00:00,0,1,1,196.45
2722,2024-12-01 00:00:00,0,1,0,0.0
9817,2024-12-01 00:00:00,1,1,1,1303.34
5201,2024-12-01 00:00:00,1,1,1,1746.04
824,2024-12-01 00:00:00,1,1,1,1119.72
8475,2024-12-01 00:00:00,1,1,1,2580.16
7846,2024-12-01 00:00:00,0,1,0,0.0
9331,2024-12-01 00:00:00,1,1,0,0.0
5183,2024-12-01 00:00:00,1,1,1,1930.28
1626,2024-12-01 00:00:00,0,1,0,0.0
3303,2024-12-01 00:00:00,1,1,1,1561.78
7175,2024-12-01 00:00:00,1,1,1,3034.41
1933,2024-12-01 00:00:00,0,1,0,0.0
4920,2024-12-01 00:00:00,0,1,0,0.0
1816,2024-12-01 00:00:00,1,1,1,2486.87
1513,2024-12-01 00:00:00,1,1,0,0.0
8830,2024-12-01 00:00:00,0,1,0,0.0
5724,2024-12-01 00:00:00,0,1,0,0.0
5713,2024-12-01 00:00:00,0,1,0,0.0
6611,2024-12-01 00:00:00,0,1,1,2308.81
2396,2024-12-01 00:00:00,1,1,1,1151.37
3521,2024-12-01 00:00:00,0,1,0,0.0
525,2024-12-01 00:00:00,1,1,1,3447.78
11323,2024-12-01 00:00:00,1,1,1,2041.82
3891,2024-12-01 00:00:00,0,1,0,0.0
4203,2024-12-01 00:00:00,0,1,0,0.0
6020,2024-12-01 00:00:00,1,1,0,0.0
3147,2024-12-01 00:00:00,1,1,1,3090.55
8513,2024-12-01 00:00:00,1,1,0,0.0
929,2024-12-01 00:00:00,0,1,1,41.87
9942,2024-12-01 00:00:00,1,1,1,341.2
4140,2024-12-01 00:00:00,0,1,0,0.0
3908,2024-12-01 00:00:00,1,1,0,0.0
10802,2024-12-01 00:00:00,0,1,0,0.0
11065,2024-12-01 00:00:00,0,1,0,0.0
2319,2024-12-01 00:00:00,0,1,1,3446.5
3430,2024-12-01 00:00:00,0,1,0,0.0
8734,2024-12-01 00:00:00,1,1,1,2669.13
10323,2024-12-01 00:00:00,0,1,0,0.0
6487,2024-12-01 00:00:00,1,1,1,841.94
5496,2024-12-01 00:00:00,1,1,0,0.0
9948,2024-12-01 00:00:00,0,1,1,0.0
5915,2024-12-01 00:00:00,0,1,1,0.0
9151,2024-12-01 00:00:00,1,1,1,3137.76
7880,2024-12-01 00:00:00,1,1,0,0.0
3170,2024-12-01 00:00:00,1,1,1,0.0
11558,2024-12-01 00:00:00,0,1,1,0.0
11286,2024-12-01 00:00:00,0,1,0,0.0
3957,2024-12-01 00:00:00,0,1,1,1279.09
3428,2024-12-01 00:00:00,1,1,1,2284.06
5314,2024-12-01 00:00:00,0,1,0,0.0
4132,2024-12-01 00:00:00,0,1,0,0.0
9191,2024-12-01 00:00:00,0,1,0,0.0
41,2024-12-01 00:00:00,1,1,0,0.0
6612,2024-12-01 00:00:00,0,1,0,0.0
10190,2024-12-01 00:00:00,1,1,1,2243.65
9204,2024-12-01 00:00:00,0,1,0,0.0
4647,2024-12-01 00:00:00,0,1,0,0.0
3414,2024-12-01 00:00:00,1,1,0,0.0
2444,2024-12-01 00:00:00,1,1,0,0.0
8072,2024-12-01 00:00:00,0,1,0,0.0
10493,2024-12-01 00:00:00,1,1,0,0.0
6854,2024-12-01 00:00:00,1,1,0,0.0
6314,2024-12-01 00:00:00,0,1,0,0.0
5173,2024-12-01 00:00:00,1,1,0,0.0
4285,2024-12-01 00:00:00,0,1,0,0.0
1935,2024-12-01 00:00:00,1,1,0,0.0
8460,2024-12-01 00:00:00,1,1,1,1914.46
8973,2024-12-01 00:00:00,0,1,1,0.0
5553,2024-12-01 00:00:00,1,1,1,2602.09
11961,2024-12-01 00:00:00,0,1,0,0.0
4487,2024-12-01 00:00:00,1,1,0,0.0
10298,2024-12-01 00:00:00,1,1,0,0.0
4361,2024-12-01 00:00:00,0,1,0,0.0
621,2024-12-01 00:00:00,1,1,0,0.0
11377,2024-12-01 00:00:00,1,1,0,0.0
3306,2024-12-01 00:00:00,1,1,0,0.0
1704,2024-12-01 00:00:00,1,1,1,1369.98
3909,2024-12-01 00:00:00,0,1,0,0.0
770,2024-12-01 00:00:00,0,1,0,0.0
4678,2024-12-01 00:00:00,1,1,0,0.0
3227,2024-12-01 00:00:00,1,1,0,0.0
3669,2024-12-01 00:00:00,1,1,0,0.0
1060,2024-12-01 00:00:00,1,1,1,4141.1
6744,2024-12-01 00:00:00,1,1,0,0.0
4690,2024-12-01 00:00:00,1,1,0,0.0
4365,2024-12-01 00:00:00,1,1,0,0.0
11376,2024-12-01 00:00:00,1,1,1,329.54
1925,2024-12-01 00:00:00,1,1,1,85.84
5404,2024-12-01 00:00:00,0,1,0,0.0
6233,2024-12-01 00:00:00,0,1,0,0.0
5491,2024-12-01 00:00:00,0,1,0,0.0
603,2024-12-01 00:00:00,0,1,0,0.0
120,2024-12-01 00:00:00,0,1,0,0.0
3990,2024-12-01 00:00:00,1,1,1,686.84
7236,2024-12-01 00:00:00,0,1,0,0.0
2620,2024-12-01 00:00:00,1,1,0,0.0
3838,2024-12-01 00:00:00,0,1,0,0.0
10996,2024-12-01 00:00:00,1,1,0,0.0
3240,2024-12-01 00:00:00,0,1,1,0.0
9534,2024-12-01 00:00:00,0,1,1,0.0
4967,2024-12-01 00:00:00,1,1,0,0.0
6492,2024-12-01 00:00:00,1,1,0,0.0
8723,2024-12-01 00:00:00,1,1,0,0.0
3472,2024-12-01 00:00:00,0,1,0,0.0
2033,2024-12-01 00:00:00,0,1,1,0.0
4985,2024-12-01 00:00:00,0,1,0,0.0
8482,2024-12-01 00:00:00,0,1,0,0.0
10351,2024-12-01 00:00:00,1,1,0,0.0
5125,2024-12-01 00:00:00,1,1,0,0.0
7581,2024-12-01 00:00:00,0,1,0,0.0
2595,2024-12-01 00:00:00,0,1,0,0.0
11211,2024-12-01 00:00:00,0,1,0,0.0
8704,2024-12-01 00:00:00,1,1,0,0.0
11122,2024-12-01 00:00:00,1,1,1,0.0
809,2024-12-01 00:00:00,1,1,0,0.0
8087,2024-12-01 00:00:00,0,1,0,0.0
10157,2024-12-01 00:00:00,1,1,0,0.0
6448,2024-12-01 00:00:00,1,1,0,0.0
4280,2024-12-01 00:00:00,0,1,0,0.0
10605,2024-12-01 00:00:00,1,1,0,0.0
6139,2024-12-01 00:00:00,1,1,0,0.0
9914,2024-12-01 00:00:00,1,1,1,412.89
5087,2024-12-01 00:00:00,0,1,0,0.0
8811,2024-12-01 00:00:00,0,1,1,2003.14
8662,2024-12-01 00:00:00,1,1,0,0.0
8918,2024-12-01 00:00:00,1,1,1,1959.36
9503,2024-12-01 00:00:00,0,1,0,0.0
2998,2024-12-01 00:00:00,0,1,0,0.0
4617,2024-12-01 00:00:00,0,1,0,0.0
268,2024-12-01 00:00:00,1,1,1,1022.45
3271,2024-12-01 00:00:00,1,1,1,837.92
3185,2024-12-01 00:00:00,0,1,0,0.0
4857,2024-12-01 00:00:00,0,1,0,0.0
11625,2024-12-01 00:00:00,0,1,0,0.0
1438,2024-12-01 00:00:00,1,1,1,62.88
5243,2024-12-01 00:00:00,1,1,0,0.0
7179,2024-12-01 00:00:00,1,1,1,1093.84
10852,2024-12-01 00:00:00,0,1,0,0.0
11762,2024-12-01 00:00:00,0,1,0,0.0
9570,2024-12-01 00:00:00,1,1,0,0.0
4798,2024-12-01 00:00:00,0,1,0,0.0
4852,2024-12-01 00:00:00,0,1,0,0.0
10927,2024-12-01 00:00:00,1,1,0,0.0
7834,2024-12-01 00:00:00,0,1,0,0.0
9939,2024-12-01 00:00:00,0,1,0,0.0
11878,2024-12-01 00:00:00,0,1,0,0.0
3606,2024-12-01 00:00:00,0,1,0,0.0
5716,2024-12-01 00:00:00,1,1,0,0.0
965,2024-12-01 00:00:00,0,1,0,0.0
4057,2024-12-01 00:00:00,1,1,0,0.0
286,2024-12-01 00:00:00,1,1,0,0.0
2144,2024-12-01 00:00:00,0,1,0,0.0
4510,2024-12-01 00:00:00,1,1,0,0.0
468,2024-12-01 00:00:00,1,1,1,1634.43
483,2024-12-01 00:00:00,1,1,0,0.0
5980,2024-12-01 00:00:00,1,1,1,0.0
7869,2024-12-01 00:00:00,0,1,0,0.0
4080,2024-12-01 00:00:00,1,1,0,0.0
1084,2024-12-01 00:00:00,0,1,0,0.0
8864,2024-12-01 00:00:00,0,1,1,652.29
4650,2024-12-01 00:00:00,0,1,0,0.0
9621,2024-12-01 00:00:00,1,1,1,0.0
4725,2024-12-01 00:00:00,0,1,0,0.0
1884,2024-12-01 00:00:00,1,1,0,0.0
1142,2024-12-01 00:00:00,0,1,0,0.0
6269,2024-12-01 00:00:00,0,1,0,0.0
10890,2024-12-01 00:00:00,0,1,0,0.0
6793,2024-12-01 00:00:00,0,1,0,0.0
1480,2024-12-01 00:00:00,1,1,0,0.0
6117,2024-12-01 00:00:00,0,1,1,4442.15
1251,2024-12-01 00:00:00,0,1,0,0.0
2480,2024-12-01 00:00:00,1,1,1,196.28
2627,2024-12-01 00:00:00,1,1,0,0.0
10879,2024-12-01 00:00:00,0,1,0,0.0
9617,2024-12-01 00:00:00,1,1,1,0.0
2934,2024-12-01 00:00:00,1,1,1,0.0
10574,2024-12-01 00:00:00,0,1,0,0.0
6497,2024-12-01 00:00:00,0,1,0,0.0
9394,2024-12-01 00:00:00,0,1,0,0.0
8016,2024-12-01 00:00:00,1,1,0,0.0
2847,2024-12-01 00:00:00,0,1,0,0.0
9715,2024-12-01 00:00:00,0,1,0,0.0
5615,2024-12-01 00:00:00,0,1,1,910.65
10988,2024-12-01 00:00:00,0,1,0,0.0
10267,2024-12-01 00:00:00,0,1,0,0.0
927,2024-12-01 00:00:00,0,1,1,115.47
9470,2024-12-01 00:00:00,1,1,0,0.0
