user_id,experiment_name,assigned_at,experiment_group,delivered,clicked_7d,purchased_30d,purchase_amount_30d,retained_30d,pre_90d_visits,pre_90d_trades,days_since_last_visit
9779,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,155
9781,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,137
9782,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,167
9783,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,158
9784,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,101
9785,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,102
9787,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,198
9788,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,300
9789,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,1,0,49
9792,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,128
9796,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,316
9799,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,193
9801,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,80
9802,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,113
9804,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,206
9805,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,374
9809,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,96
9811,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,1,0,0,90
9812,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,283
9817,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,295
9818,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,85
9819,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,126
9821,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,2,0,54
9822,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,164
9834,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,103
9838,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,311
9839,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,165
9842,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,62
9845,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,106
9846,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,2,0,77
9847,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,100
9848,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,196
9849,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,190
9850,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,1,0,0.0,0,4,0,58
9851,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,8231.36,0,0,0,253
9852,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,126
9854,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,1,77
9855,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,104
9858,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,243
9859,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,1,0,69
9860,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,279
9863,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,230
9867,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,249
9868,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,131
9869,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,120
9870,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,119
9871,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,149
9873,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,189
9876,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,183
9877,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,72
9878,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,318
9879,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,54
9887,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,150
9888,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,2884.51,0,0,0,274
9889,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,67
9890,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,102
9891,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,208
9892,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,245
9893,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,102
9894,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,219
9895,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,283
9898,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,1,0,79
9902,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,119
9905,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,1270.57,0,2,0,62
9906,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,257
9907,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,0,0,215
9908,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,111
9911,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,130
9912,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,1,0,66
9916,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,135
9917,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,115
9918,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,66
9921,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,107
9922,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,174
9923,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,92
9925,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,268
9926,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,1,0,51
9928,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,197
9929,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,88
9930,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,135
9935,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,141
9939,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,176
9941,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,72
9942,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,243
9943,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,144
9944,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,271
9945,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,139
9947,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,264
9948,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,253
9950,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,2,0,65
9951,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,119
9952,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,151
9954,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,140
9955,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,53
9956,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,99
9957,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,0,0,0,0.0,0,0,0,249
9958,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,145
9960,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,62
9961,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,275
9964,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,129
9965,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,109
9966,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,228
9967,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,277
9975,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,60
9976,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,2,0,55
9977,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,255
9980,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,289
9981,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,147
9983,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,1,1828.78,0,0,0,222
9984,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,142
9985,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,122
9986,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,181
9989,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,166
9990,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,172
9991,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,277
9992,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,125
9993,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,127
9994,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,3,0,76
9995,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,151
9996,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,87
9999,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,352
10000,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,128
10003,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,264
10004,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,196
10007,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,81
10008,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,1,0,0.0,0,0,0,106
10009,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,71
10010,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,102
10013,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,142
10014,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,116
10015,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,185
10016,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,1,0,0,174
10018,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,707.48,1,1,0,80
10019,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,2,0,74
10020,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,188
10021,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,284
10022,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,220
10027,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,168
10028,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,288
10029,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,2,0,56
10038,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,83
10039,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,98
10042,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,212
10045,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,212
10046,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,201
10047,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,140
10048,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,81
10049,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,278
10052,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,112
10061,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,51
10062,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,1,0,81
10063,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,1,1,0,87
10068,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,2,0,45
10070,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,153
10071,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,224
10074,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,111
10077,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,1,0,0,140
10079,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,0,0,0,0.0,0,0,0,320
10081,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,45
10083,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,323
10085,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,118
10087,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,173
10089,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,249
10091,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,162
10096,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,229
10099,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,1,0,0,171
10104,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,141
10109,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,1,0,80
10111,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,229
10112,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,345
10113,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,252
10114,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,2,0,63
10116,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,188
10119,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,102
10120,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,329
10123,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,70
10126,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,146
10127,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,69
10130,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,226
10132,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,242
10135,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,139
10137,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,181
10140,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,1,10741.13,1,0,0,206
10141,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,73
10145,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,115
10146,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,93
10148,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,285
10152,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,66
10154,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,63
10155,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,70
10157,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,80
10160,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,112
10163,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,1,0,0,158
10167,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,88
10168,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,127
10169,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,1,538.47,1,0,0,141
10170,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,53
10172,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,265
10173,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,159
10174,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,3425.12,0,0,0,169
10175,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,109
10176,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,215
10177,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,339
10180,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,179
10181,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,3,0,70
10183,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,204
10185,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,110
10186,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,162
10187,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,1,1972.04,1,0,0,91
10190,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,138
10191,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,6864.73,1,0,0,112
10192,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,179
10193,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,172
10194,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,1,0,78
10195,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,57
10198,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,0,0,0,223
10203,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,320
10204,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,209
10207,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,136
10208,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,1,0,0.0,0,0,0,271
10209,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,248
10213,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,2,0,46
10216,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,181
10217,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,1,0,48
10222,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,191
10223,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,248
10225,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,211
10226,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,48
10227,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,232
10228,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,297
10233,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,132
10236,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,155
10241,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,161
10242,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,295
10244,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,2,0,47
10247,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,307
10248,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,250
10254,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,112
10256,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,105
10257,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,143
10261,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,0,0,161
10262,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,160
10263,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,1,0,58
10264,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,2,0,57
10265,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,158
10266,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,1,2,0,71
10268,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,186
10269,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,1,0,0.0,0,0,0,340
10271,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,0,0,0,0.0,0,0,0,143
10273,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,107
10275,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,3217.8,0,0,0,135
10277,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,1,0,0,70
10279,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,170
10281,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,140
10282,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,1,0,56
10283,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,222
10286,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,241
10288,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,108
10294,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,1,0,0.0,1,0,0,100
10296,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,129
10297,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,1,4172.7,0,0,0,274
10298,dormant_user_reactivation_v1,2025-01-15 00:00:00,product_recommendation,1,0,0,0.0,0,0,0,128
10299,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,94
10302,dormant_user_reactivation_v1,2025-01-15 00:00:00,education_content,1,0,0,0.0,0,0,0,304
10306,dormant_user_reactivation_v1,2025-01-15 00:00:00,control,1,0,0,0.0,0,0,0,266
