user_id,acquisition_channel,risk_profile,city_tier,initial_cash_balance,visits_lifetime,visits_90d,content_views,buys_lifetime,buys_90d,aum,days_since_last_visit,churned_next_90d
10361,bank_partner,aggressive,T1,8630.76,7,2,4,4,3,5268.25,76,0
10362,paid_search,aggressive,T2,10445.17,5,2,2,0,0,0.0,79,1
10364,paid_search,cautious,T1,3774.43,6,1,2,0,0,0.0,88,1
10365,paid_search,balanced,T1,11434.96,0,0,0,0,0,0.0,249,1
10366,bank_partner,balanced,T3+,26396.59,1,1,0,0,0,0.0,37,1
10367,paid_search,cautious,T3+,43160.06,4,2,2,0,0,0.0,3,1
10369,organic,cautious,T3+,3662.54,8,0,3,0,0,0.0,146,0
10370,referral,balanced,T3+,1061.0,1,0,0,0,0,0.0,196,1
10371,paid_search,balanced,T2,8241.67,4,4,1,0,0,0.0,31,0
10373,organic,aggressive,T3+,1811.71,0,0,0,0,0,0.0,278,1
10375,referral,balanced,T3+,7728.83,2,0,0,0,0,0.0,262,1
10376,organic,balanced,T2,8853.06,3,0,0,0,0,0.0,139,1
10379,paid_search,balanced,T2,9484.35,5,0,2,0,0,0.0,108,0
10380,paid_search,balanced,T1,4485.79,1,0,0,0,0,0.0,149,0
10381,organic,balanced,T1,37865.79,1,1,1,0,0,0.0,81,1
10382,bank_partner,balanced,T1,61848.24,1,1,1,0,0,0.0,70,0
10384,organic,balanced,T2,5194.69,2,0,1,0,0,0.0,247,1
10385,social,cautious,T3+,2842.31,12,0,7,4,2,1687.35,175,0
10386,organic,cautious,T1,10196.99,2,1,1,0,0,0.0,4,1
10387,organic,aggressive,T1,10832.01,3,0,0,0,0,0.0,98,0
10388,bank_partner,cautious,T3+,20322.41,4,2,0,0,0,0.0,32,0
10390,organic,cautious,T3+,11521.15,2,0,0,0,0,0.0,155,1
10393,referral,balanced,T3+,14819.18,2,0,2,0,0,0.0,106,1
10394,organic,cautious,T1,2542.53,7,0,1,0,0,0.0,215,0
10395,referral,cautious,T2,3290.49,3,0,0,0,0,0.0,123,1
10396,organic,aggressive,T3+,13722.35,3,3,1,0,0,0.0,9,1
10397,organic,aggressive,T2,63455.77,7,1,2,4,1,24859.590000000004,38,1
10398,social,cautious,T2,5556.33,4,0,1,0,0,0.0,195,1
10399,referral,balanced,T2,29687.96,3,2,2,0,0,0.0,59,1
10400,referral,aggressive,T3+,9570.5,4,0,2,0,0,0.0,124,1
10401,paid_search,balanced,T3+,5391.16,1,0,1,0,0,0.0,134,1
10402,referral,cautious,T2,186167.24,6,0,3,0,0,0.0,155,1
10405,social,cautious,T1,26320.14,3,1,2,0,0,0.0,16,0
10406,organic,aggressive,T3+,2139.47,3,0,1,0,0,0.0,175,1
10407,bank_partner,aggressive,T3+,12454.04,3,0,1,0,0,0.0,250,1
10408,referral,cautious,T3+,15160.93,2,0,0,0,0,0.0,139,1
10409,social,balanced,T3+,10605.27,8,1,3,3,0,5254.950000000001,14,1
10410,referral,cautious,T1,2999.09,1,0,1,0,0,0.0,126,1
10411,referral,balanced,T2,23306.53,1,1,1,0,0,0.0,48,1
10412,paid_search,cautious,T3+,5020.5,6,1,2,0,0,0.0,57,1
10413,organic,cautious,T2,4996.08,2,0,0,0,0,0.0,160,1
10414,paid_search,balanced,T1,53110.67,1,0,0,0,0,0.0,162,1
10417,paid_search,aggressive,T3+,14419.05,1,0,0,0,0,0.0,147,1
10418,organic,balanced,T3+,14429.31,1,1,1,0,0,0.0,50,0
10419,social,balanced,T2,4087.57,4,2,1,0,0,0.0,21,1
10421,referral,balanced,T3+,13171.28,3,0,1,0,0,0.0,221,1
10422,social,balanced,T3+,38714.51,2,0,1,0,0,0.0,180,1
10424,paid_search,cautious,T1,7136.75,2,0,1,0,0,0.0,110,1
10425,paid_search,balanced,T3+,4378.82,2,0,1,0,0,0.0,241,1
10426,organic,balanced,T3+,11654.38,1,0,0,0,0,0.0,245,1
10427,bank_partner,balanced,T1,10184.79,3,2,0,0,0,0.0,1,1
10428,social,cautious,T2,7624.03,3,0,2,0,0,0.0,221,1
10431,organic,cautious,T1,16730.37,2,2,0,0,0,0.0,85,0
10433,social,cautious,T2,12881.01,5,0,1,0,0,0.0,154,1
10434,organic,balanced,T3+,8553.29,5,0,0,0,0,0.0,119,1
10435,organic,balanced,T3+,14268.79,0,0,0,0,0,0.0,291,1
10436,social,cautious,T1,6783.23,1,0,0,0,0,0.0,174,1
10440,paid_search,cautious,T1,6465.33,6,0,1,0,0,0.0,197,1
10443,organic,balanced,T2,44906.28,7,0,3,0,0,0.0,138,1
10445,social,balanced,T2,29884.17,3,1,0,0,0,0.0,90,1
10446,organic,balanced,T3+,7675.76,7,1,4,0,0,0.0,40,1
10448,bank_partner,balanced,T2,728.44,2,2,0,0,0,0.0,34,0
10449,bank_partner,balanced,T3+,7307.93,2,0,1,0,0,0.0,267,1
10451,organic,balanced,T3+,11558.05,4,0,0,0,0,0.0,141,1
10452,social,balanced,T3+,31637.44,2,1,0,0,0,0.0,1,1
10453,organic,cautious,T1,2282.64,3,0,2,0,0,0.0,210,1
10454,social,cautious,T3+,26096.73,2,1,1,0,0,0.0,83,1
10455,paid_search,cautious,T1,6392.33,5,0,1,0,0,0.0,161,0
10456,social,cautious,T2,5645.95,3,2,1,0,0,0.0,48,1
10457,organic,cautious,T3+,47201.4,1,1,0,0,0,0.0,51,1
10458,bank_partner,aggressive,T1,46033.62,1,1,1,0,0,0.0,14,1
10459,bank_partner,balanced,T2,20460.16,9,3,6,3,1,5750.04,14,0
10461,referral,cautious,T3+,2048.78,3,0,0,0,0,0.0,106,1
10462,bank_partner,cautious,T2,6742.3,7,2,3,0,0,0.0,53,0
10464,organic,balanced,T2,16967.8,2,0,1,0,0,0.0,137,1
10465,social,aggressive,T3+,6818.07,4,0,1,0,0,0.0,100,1
10467,paid_search,aggressive,T3+,4245.09,8,0,2,0,0,0.0,95,1
10468,organic,cautious,T1,16697.01,1,0,1,0,0,0.0,160,1
10469,organic,balanced,T2,16964.58,4,1,1,0,0,0.0,58,1
10470,social,balanced,T1,15500.69,1,0,0,0,0,0.0,298,1
10471,paid_search,balanced,T2,2953.74,1,0,0,0,0,0.0,138,1
10473,referral,balanced,T1,9581.06,10,4,5,1,0,1252.52,16,1
10477,organic,balanced,T2,8758.33,5,0,3,5,0,6608.99,106,0
10478,organic,cautious,T2,31047.13,5,1,4,0,0,0.0,46,1
10479,referral,cautious,T1,9944.03,2,2,1,0,0,0.0,21,0
10480,social,balanced,T2,42736.0,4,0,0,0,0,0.0,209,1
10482,bank_partner,balanced,T3+,4107.15,9,4,5,3,1,1691.16,20,1
10483,referral,balanced,T2,10790.82,2,0,1,0,0,0.0,99,1
10484,paid_search,balanced,T1,18544.13,6,0,4,3,0,10110.49,251,1
10485,organic,balanced,T3+,59135.57,2,0,2,0,0,0.0,241,1
10487,organic,cautious,T3+,2828.47,1,0,1,0,0,0.0,292,1
10488,organic,balanced,T2,8507.77,0,0,0,0,0,0.0,132,1
10490,paid_search,cautious,T2,3342.69,2,1,1,0,0,0.0,81,0
10491,paid_search,balanced,T2,25477.08,4,0,0,0,0,0.0,125,0
10492,paid_search,cautious,T1,6166.23,0,0,0,0,0,0.0,187,1
10493,paid_search,cautious,T2,7739.7,3,0,0,0,0,0.0,127,0
10494,paid_search,balanced,T3+,17549.83,6,0,1,0,0,0.0,97,1
10495,organic,balanced,T2,14842.74,3,0,1,0,0,0.0,297,0
10497,social,balanced,T2,9343.62,14,0,3,3,0,3472.4300000000003,104,0
10498,social,cautious,T1,50135.85,4,1,2,0,0,0.0,50,0
10501,paid_search,balanced,T1,1241.33,4,0,0,4,1,877.83,207,1
10502,bank_partner,cautious,T1,4766.24,5,0,3,0,0,0.0,255,0
10504,paid_search,cautious,T2,14286.07,2,1,1,0,0,0.0,28,1
10505,social,cautious,T3+,20914.9,7,0,0,0,0,0.0,230,1
10507,organic,balanced,T1,2553.69,3,0,2,0,0,0.0,131,1
10508,bank_partner,cautious,T3+,4415.6,3,0,3,0,0,0.0,173,1
10510,referral,cautious,T1,5103.67,2,0,1,0,0,0.0,230,0
10511,organic,balanced,T2,1040.91,2,0,1,0,0,0.0,132,1
10512,organic,balanced,T3+,14913.57,6,2,3,0,0,0.0,71,0
10514,social,cautious,T2,3575.5,1,0,0,0,0,0.0,150,1
10515,organic,cautious,T2,13710.87,11,1,5,3,0,5953.23,76,1
10516,bank_partner,balanced,T2,8447.43,2,0,0,0,0,0.0,285,1
10517,referral,balanced,T1,49666.4,5,0,2,0,0,0.0,161,1
10518,paid_search,cautious,T1,1416.92,1,1,1,0,0,0.0,66,1
10520,organic,balanced,T2,2748.0,0,0,0,0,0,0.0,301,1
10522,paid_search,cautious,T1,12062.15,2,1,0,0,0,0.0,23,1
10523,referral,balanced,T1,62136.73,5,3,3,1,0,9635.19,27,1
10524,paid_search,cautious,T3+,93741.39,2,2,2,0,0,0.0,39,1
10525,bank_partner,cautious,T2,6728.23,0,0,0,0,0,0.0,201,1
10526,paid_search,aggressive,T1,2441.69,1,0,0,0,0,0.0,358,1
10527,referral,cautious,T3+,2906.82,3,2,3,0,0,0.0,10,0
10528,organic,aggressive,T1,11188.61,1,0,0,0,0,0.0,260,1
10529,social,cautious,T2,46045.18,2,2,0,0,0,0.0,57,0
10530,paid_search,balanced,T1,4899.28,2,0,1,0,0,0.0,141,1
10531,referral,balanced,T3+,13265.81,1,0,1,0,0,0.0,205,1
10532,paid_search,balanced,T3+,3030.33,2,0,0,0,0,0.0,113,1
10533,paid_search,aggressive,T1,1087.09,3,3,1,0,0,0.0,63,1
10534,bank_partner,balanced,T2,5311.71,1,0,1,0,0,0.0,285,1
10535,social,balanced,T2,4855.75,4,0,0,0,0,0.0,175,0
10536,organic,balanced,T3+,2539.85,1,0,0,0,0,0.0,197,1
10538,paid_search,balanced,T2,22160.09,1,0,0,0,0,0.0,196,1
10540,paid_search,balanced,T2,33814.8,0,0,0,0,0,0.0,276,1
10542,referral,balanced,T2,10020.65,1,1,0,0,0,0.0,84,0
10543,bank_partner,cautious,T1,6019.69,0,0,0,0,0,0.0,319,1
10544,referral,balanced,T1,22995.6,2,1,0,0,0,0.0,70,0
10545,organic,balanced,T3+,2159.48,1,1,1,0,0,0.0,26,1
10546,referral,cautious,T3+,3244.89,1,0,1,0,0,0.0,105,0
10547,bank_partner,cautious,T3+,14374.46,6,2,4,0,0,0.0,59,1
10548,bank_partner,aggressive,T2,20170.31,1,0,1,0,0,0.0,103,1
10549,bank_partner,balanced,T2,13382.25,3,0,2,0,0,0.0,117,0
10551,bank_partner,cautious,T1,4818.56,1,0,0,0,0,0.0,345,0
10552,social,cautious,T3+,16645.95,3,1,1,0,0,0.0,17,1
10553,bank_partner,balanced,T2,2623.37,1,0,0,0,0,0.0,298,1
10554,social,cautious,T1,4602.54,1,1,0,0,0,0.0,47,1
10555,social,balanced,T1,7030.57,4,2,1,0,0,0.0,75,1
10556,organic,cautious,T3+,11553.14,5,0,2,0,0,0.0,273,1
10558,bank_partner,balanced,T3+,9372.07,3,1,2,0,0,0.0,43,1
10559,referral,cautious,T3+,8612.54,4,0,1,0,0,0.0,247,1
10561,organic,cautious,T3+,42328.52,1,0,0,0,0,0.0,129,0
10562,bank_partner,cautious,T2,4191.01,1,1,0,0,0,0.0,67,1
10564,referral,cautious,T3+,2779.39,0,0,0,0,0,0.0,362,0
10565,referral,aggressive,T3+,8987.69,6,2,3,0,0,0.0,78,1
10566,organic,cautious,T1,3017.27,3,0,1,0,0,0.0,257,1
10568,organic,cautious,T2,21669.91,5,1,3,0,0,0.0,65,1
10569,social,balanced,T1,11779.95,3,0,1,0,0,0.0,285,1
10570,paid_search,cautious,T3+,1495.88,3,0,1,0,0,0.0,253,1
10571,organic,cautious,T3+,5478.06,2,0,0,0,0,0.0,172,1
10572,social,balanced,T1,46884.64,8,1,4,4,0,23614.61,23,0
10573,organic,cautious,T3+,6833.29,1,0,0,0,0,0.0,96,1
10574,referral,cautious,T1,7557.59,2,0,0,0,0,0.0,269,1
10575,referral,balanced,T3+,626.35,5,0,2,0,0,0.0,146,1
10577,social,balanced,T3+,5176.37,0,0,0,0,0,0.0,276,0
10578,bank_partner,balanced,T2,7177.5,8,0,2,1,0,2516.51,137,1
10579,bank_partner,balanced,T1,25499.01,0,0,0,0,0,0.0,175,1
10580,social,aggressive,T1,4932.09,6,0,2,0,0,0.0,159,1
10581,bank_partner,cautious,T3+,15510.5,4,4,1,0,0,0.0,32,0
10583,social,balanced,T2,9264.02,3,0,1,0,0,0.0,141,1
10585,organic,cautious,T3+,2193.48,2,0,2,0,0,0.0,236,1
10587,social,balanced,T3+,18526.53,7,4,7,2,2,10831.54,33,0
10588,social,aggressive,T1,47411.89,3,0,1,0,0,0.0,139,1
10590,referral,balanced,T1,37671.49,8,0,6,1,0,7021.38,110,0
10591,bank_partner,cautious,T3+,5819.82,10,0,4,3,0,1123.78,139,0
10593,social,balanced,T3+,9739.65,5,0,4,6,1,8344.11,126,1
10594,social,aggressive,T1,20550.81,3,0,0,0,0,0.0,174,0
10595,paid_search,balanced,T1,56934.2,3,0,1,0,0,0.0,241,1
10596,bank_partner,balanced,T2,7964.05,3,0,2,0,0,0.0,120,1
10599,paid_search,balanced,T1,36923.81,6,3,2,0,0,0.0,1,1
10600,organic,balanced,T3+,4314.17,3,1,2,0,0,0.0,75,0
10601,social,balanced,T3+,1849.4,1,1,0,0,0,0.0,6,1
10602,organic,balanced,T3+,129955.23,6,2,3,1,0,35059.18,5,1
10603,paid_search,aggressive,T3+,3677.43,2,2,1,0,0,0.0,55,1
10604,social,aggressive,T2,14840.58,0,0,0,0,0,0.0,130,1
10605,referral,aggressive,T2,49022.05,5,0,0,2,0,22153.73,112,0
10606,organic,cautious,T1,19704.75,5,1,1,0,0,0.0,90,1
10607,referral,cautious,T3+,5312.16,6,0,0,0,0,0.0,183,1
10608,social,cautious,T1,28768.41,1,0,0,0,0,0.0,160,0
10610,paid_search,cautious,T3+,14091.36,0,0,0,0,0,0.0,201,1
10611,referral,cautious,T2,7533.38,1,0,0,0,0,0.0,357,1
10612,referral,balanced,T1,798.59,1,0,1,0,0,0.0,128,1
10614,organic,cautious,T2,10655.37,4,3,2,0,0,0.0,11,1
10616,social,aggressive,T2,2865.88,4,0,3,0,0,0.0,239,1
10617,organic,aggressive,T2,7786.02,2,0,0,0,0,0.0,274,1
10618,organic,cautious,T1,11593.56,10,4,9,1,0,4720.49,36,0
10619,bank_partner,balanced,T3+,2112.01,4,0,1,0,0,0.0,104,1
10620,organic,balanced,T2,1314.39,1,1,0,0,0,0.0,48,1
10621,bank_partner,balanced,T1,1472.44,1,0,1,0,0,0.0,195,1
10622,organic,aggressive,T2,11280.88,1,1,1,0,0,0.0,68,1
10623,social,balanced,T2,13449.27,2,0,2,0,0,0.0,236,1
10624,paid_search,balanced,T3+,21115.35,6,0,1,0,0,0.0,114,1
10625,paid_search,balanced,T2,11011.09,4,1,0,0,0,0.0,10,1
10626,social,cautious,T3+,18269.49,2,0,0,0,0,0.0,94,0
10627,organic,cautious,T1,38548.75,5,2,2,0,0,0.0,14,0
10628,social,cautious,T3+,10857.89,2,0,0,0,0,0.0,128,1
10629,bank_partner,cautious,T3+,34441.06,3,0,3,0,0,0.0,200,1
10630,referral,cautious,T3+,6159.4,3,0,2,0,0,0.0,102,1
10631,referral,balanced,T3+,8537.15,1,1,0,0,0,0.0,29,0
10632,paid_search,balanced,T2,4965.43,3,0,0,0,0,0.0,181,0
10633,paid_search,cautious,T2,5826.44,0,0,0,0,0,0.0,154,1
10634,social,balanced,T3+,12050.36,2,2,0,0,0,0.0,48,0
10635,organic,balanced,T1,24193.2,0,0,0,0,0,0.0,324,1
10636,organic,aggressive,T1,4582.81,1,0,1,0,0,0.0,249,1
10640,organic,balanced,T1,8416.81,1,0,0,0,0,0.0,253,1
10641,paid_search,balanced,T3+,9483.35,3,0,2,0,0,0.0,91,1
10642,paid_search,balanced,T3+,6932.71,3,0,2,0,0,0.0,97,0
10643,organic,balanced,T2,10333.95,11,0,3,3,0,3353.5299999999997,146,0
10646,bank_partner,aggressive,T3+,8910.35,0,0,0,0,0,0.0,324,1
10647,social,cautious,T1,8368.28,3,1,3,0,0,0.0,78,1
10649,paid_search,balanced,T2,6972.08,1,0,0,0,0,0.0,95,1
10651,bank_partner,cautious,T1,14079.19,2,1,0,0,0,0.0,80,1
10652,organic,balanced,T2,15924.05,3,0,1,4,0,6939.650000000001,170,0
10653,paid_search,cautious,T3+,4949.74,3,1,2,0,0,0.0,59,1
10654,referral,balanced,T2,1867.99,4,1,2,0,0,0.0,25,1
10655,organic,balanced,T1,21714.15,5,3,2,0,0,0.0,13,1
10657,paid_search,cautious,T2,20083.75,6,1,2,0,0,0.0,56,1
10658,organic,balanced,T1,3072.44,9,4,5,3,3,1685.78,15,0
10659,paid_search,balanced,T2,6500.63,2,0,1,0,0,0.0,213,1
10660,social,balanced,T1,2473.56,2,0,1,0,0,0.0,212,1
10662,bank_partner,cautious,T2,68943.11,9,0,5,3,0,42204.94,144,1
10663,paid_search,balanced,T1,36281.28,4,0,2,0,0,0.0,267,1
10664,paid_search,balanced,T2,2332.98,7,1,3,1,0,603.27,6,1
10666,organic,balanced,T1,1550.7,2,0,1,0,0,0.0,110,0
10667,paid_search,balanced,T2,7556.19,6,4,2,0,0,0.0,38,1
10668,social,aggressive,T2,726.36,4,1,1,0,0,0.0,72,0
10669,social,balanced,T3+,25150.87,0,0,0,0,0,0.0,188,1
10670,paid_search,balanced,T2,13661.07,6,1,3,1,0,1756.98,11,0
10672,social,balanced,T2,4815.02,2,0,1,0,0,0.0,156,1
10673,paid_search,aggressive,T2,6076.88,1,0,1,0,0,0.0,92,0
10674,bank_partner,cautious,T3+,1480.41,2,0,0,0,0,0.0,97,1
10676,social,cautious,T2,9523.98,2,2,1,0,0,0.0,88,1
10678,referral,balanced,T1,33752.51,2,1,0,0,0,0.0,34,1
10679,social,aggressive,T2,39737.03,2,0,1,0,0,0.0,329,0
10680,organic,cautious,T2,15904.0,0,0,0,0,0,0.0,174,1
10681,organic,balanced,T3+,500.0,5,2,3,0,0,0.0,75,1
10682,referral,balanced,T2,149254.29,8,0,2,0,0,0.0,197,1
10684,organic,balanced,T2,20918.55,4,1,1,0,0,0.0,78,0
10686,referral,balanced,T2,1574.79,0,0,0,0,0,0.0,260,1
10688,organic,balanced,T1,53730.73,0,0,0,0,0,0.0,365,1
10689,organic,balanced,T3+,11619.53,4,1,2,1,0,1017.22,84,0
10692,paid_search,balanced,T2,21831.07,6,0,2,3,0,7777.41,95,0
10693,social,balanced,T3+,35548.91,1,0,1,0,0,0.0,170,1
10694,paid_search,aggressive,T2,93033.37,1,0,1,0,0,0.0,189,1
10696,paid_search,cautious,T3+,12979.47,7,3,3,0,0,0.0,5,0
10697,organic,balanced,T3+,11035.25,3,1,2,0,0,0.0,30,0
10699,bank_partner,balanced,T3+,4874.99,3,0,1,0,0,0.0,303,1
10700,bank_partner,balanced,T1,1517.48,6,3,4,1,0,387.54,28,1
10701,paid_search,cautious,T3+,1379.47,5,2,1,0,0,0.0,36,1
10702,social,cautious,T3+,14086.79,3,0,1,0,0,0.0,156,1
10703,social,aggressive,T1,8396.11,0,0,0,0,0,0.0,301,0
10704,social,cautious,T3+,38483.1,2,2,1,0,0,0.0,17,1
10705,organic,cautious,T3+,44776.65,4,1,2,0,0,0.0,42,1
10707,paid_search,balanced,T1,4103.87,3,0,1,0,0,0.0,228,1
10709,paid_search,balanced,T1,38967.16,1,0,1,0,0,0.0,126,1
10711,bank_partner,aggressive,T2,2997.39,4,3,1,1,1,470.35,62,0
10712,organic,cautious,T2,41422.5,6,1,2,0,0,0.0,42,1
10714,bank_partner,balanced,T3+,23385.86,9,1,4,1,0,8553.74,82,0
10715,paid_search,balanced,T1,21522.87,2,2,0,0,0,0.0,11,1
10717,referral,balanced,T3+,4313.53,3,0,0,0,0,0.0,157,1
10718,organic,cautious,T1,5804.27,1,1,0,0,0,0.0,60,0
10719,organic,cautious,T1,74140.91,1,0,0,0,0,0.0,100,0
10720,organic,balanced,T1,64758.57,7,1,5,2,0,8461.75,4,1
10722,organic,balanced,T3+,3175.54,6,1,1,0,0,0.0,70,1
10724,referral,aggressive,T1,6126.33,2,0,0,0,0,0.0,189,1
10726,referral,balanced,T3+,61286.94,8,7,4,1,0,16132.52,36,0
10728,organic,cautious,T3+,8672.78,4,2,1,0,0,0.0,11,1
10730,organic,cautious,T1,53454.69,2,0,1,0,0,0.0,93,1
10731,organic,cautious,T3+,7133.64,2,1,0,0,0,0.0,44,1
10732,social,cautious,T2,3148.36,1,0,0,0,0,0.0,331,0
10735,social,balanced,T2,20861.21,8,2,3,2,0,7263.58,36,0
10736,social,balanced,T3+,2109.71,1,0,0,0,0,0.0,103,1
10738,paid_search,balanced,T2,19596.35,3,0,2,0,0,0.0,115,1
10739,organic,cautious,T3+,1906.12,3,0,1,0,0,0.0,231,0
10740,paid_search,cautious,T2,3588.21,4,4,2,3,3,1999.27,23,0
10741,social,cautious,T2,3405.12,7,0,3,1,0,1063.88,102,0
10742,paid_search,cautious,T2,6461.0,5,2,3,0,0,0.0,68,1
10743,referral,aggressive,T3+,4006.19,8,1,3,0,0,0.0,61,0
10745,paid_search,balanced,T1,3578.93,3,0,1,0,0,0.0,116,1
10746,social,cautious,T3+,7792.5,2,0,2,0,0,0.0,101,1
10747,organic,aggressive,T3+,1772.36,0,0,0,0,0,0.0,268,0
10749,paid_search,aggressive,T1,20611.09,3,0,0,0,0,0.0,257,1
10750,referral,aggressive,T1,20431.58,1,0,0,0,0,0.0,197,1
10751,referral,balanced,T1,40090.12,14,1,5,2,0,18066.03,13,1
10752,bank_partner,balanced,T3+,3943.67,1,1,0,0,0,0.0,83,1
10753,paid_search,cautious,T2,5042.41,5,0,4,0,0,0.0,123,1
10755,paid_search,aggressive,T2,2649.64,0,0,0,0,0,0.0,220,1
10756,paid_search,aggressive,T2,10020.84,3,2,2,0,0,0.0,10,0
10757,bank_partner,aggressive,T1,7153.43,1,0,0,0,0,0.0,101,1
10758,paid_search,balanced,T2,4727.19,11,2,4,2,0,1875.62,54,1
10759,social,balanced,T2,1827.61,2,0,2,0,0,0.0,163,1
10760,paid_search,cautious,T3+,11039.66,7,0,3,0,0,0.0,227,0
10761,bank_partner,balanced,T3+,16797.08,6,0,3,0,0,0.0,182,1
10763,organic,cautious,T3+,4625.36,3,0,0,0,0,0.0,207,1
10764,paid_search,cautious,T1,2676.79,1,1,0,0,0,0.0,4,0
10765,organic,balanced,T2,11303.72,4,0,1,0,0,0.0,189,1
10766,social,aggressive,T3+,3367.9,1,0,0,0,0,0.0,102,0
10767,organic,cautious,T1,13815.85,5,1,2,0,0,0.0,59,1
10768,bank_partner,balanced,T2,905.08,6,0,2,0,0,0.0,200,1
10769,referral,cautious,T2,5184.44,1,0,1,0,0,0.0,167,1
10770,paid_search,cautious,T3+,23175.66,3,0,1,0,0,0.0,130,1
10771,social,balanced,T2,4506.72,3,0,0,0,0,0.0,205,1
10773,paid_search,cautious,T2,19472.51,6,0,4,2,0,7655.139999999999,176,1
10774,referral,cautious,T2,30238.65,2,0,0,0,0,0.0,194,1
10777,organic,balanced,T1,8574.45,1,0,0,0,0,0.0,336,1
10778,social,aggressive,T1,5834.52,5,0,3,0,0,0.0,132,1
10779,social,balanced,T2,6156.76,3,0,0,0,0,0.0,110,1
10781,organic,balanced,T2,2108.48,2,0,0,0,0,0.0,143,1
10784,paid_search,cautious,T3+,9126.91,7,0,5,1,0,2118.03,103,1
10785,social,aggressive,T3+,11152.38,1,0,1,0,0,0.0,142,1
10786,social,aggressive,T3+,4629.74,1,0,0,0,0,0.0,224,1
10787,organic,cautious,T2,1745.95,3,0,0,0,0,0.0,110,1
10788,bank_partner,aggressive,T1,1706.33,2,1,1,0,0,0.0,15,1
10789,paid_search,aggressive,T1,2007.49,4,0,1,0,0,0.0,157,1
10790,organic,balanced,T1,4948.48,3,0,1,0,0,0.0,172,1
10791,referral,aggressive,T1,36231.33,2,2,1,0,0,0.0,56,1
10792,social,balanced,T3+,2509.49,4,0,1,0,0,0.0,179,1
10793,paid_search,cautious,T2,1463.39,7,1,0,0,0,0.0,76,0
10794,organic,cautious,T2,4415.63,10,0,7,3,0,2476.98,94,1
10796,organic,balanced,T3+,41066.63,10,0,4,1,0,16568.07,234,1
10797,organic,balanced,T2,43861.22,5,0,2,0,0,0.0,153,1
10799,organic,cautious,T2,2505.03,4,2,0,0,0,0.0,53,0
10801,bank_partner,balanced,T2,5540.52,0,0,0,0,0,0.0,189,1
10802,organic,balanced,T3+,5595.53,14,1,6,1,0,2136.44,0,1
10803,social,balanced,T2,4721.93,1,0,1,0,0,0.0,253,1
10804,social,cautious,T1,2052.67,1,1,1,0,0,0.0,68,1
10805,organic,balanced,T2,13321.35,1,1,0,0,0,0.0,55,0
10807,organic,balanced,T2,2163.86,5,0,1,0,0,0.0,282,1
10808,social,balanced,T2,14019.81,1,1,1,0,0,0.0,0,1
10810,organic,cautious,T3+,7210.24,3,0,1,0,0,0.0,128,1
10811,social,cautious,T2,2822.87,4,0,2,0,0,0.0,169,0
10813,organic,balanced,T3+,17545.64,2,0,1,0,0,0.0,102,0
10814,bank_partner,cautious,T1,3361.84,1,0,0,0,0,0.0,98,1
10817,paid_search,balanced,T2,37234.39,2,0,0,0,0,0.0,224,1
10818,referral,balanced,T1,38198.07,4,2,1,0,0,0.0,48,1
10819,referral,balanced,T2,8203.57,2,0,0,0,0,0.0,195,1
10821,social,aggressive,T1,86511.73,8,1,3,0,0,0.0,47,0
10823,organic,cautious,T2,10675.17,6,0,2,0,0,0.0,123,1
10825,paid_search,balanced,T1,7617.47,7,1,3,0,0,0.0,65,0
10826,organic,balanced,T2,31191.59,1,1,0,0,0,0.0,6,1
10827,organic,aggressive,T1,21082.49,3,1,0,0,0,0.0,87,1
10828,organic,balanced,T1,1011.97,1,0,1,0,0,0.0,262,0
10829,paid_search,balanced,T2,10073.2,8,0,3,2,0,2534.7200000000003,125,1
10830,paid_search,balanced,T1,18400.53,4,0,1,0,0,0.0,112,1
10831,bank_partner,cautious,T3+,41518.61,0,0,0,0,0,0.0,131,1
10832,paid_search,cautious,T3+,21279.19,4,1,0,0,0,0.0,88,1
10833,organic,balanced,T3+,14256.2,4,0,1,0,0,0.0,191,1
10834,organic,cautious,T1,4391.92,4,2,2,0,0,0.0,28,1
10835,bank_partner,balanced,T2,5113.17,1,1,0,0,0,0.0,59,1
10836,paid_search,cautious,T2,13317.57,1,1,0,0,0,0.0,81,1
10839,organic,cautious,T3+,6279.51,3,0,0,0,0,0.0,261,0
10840,social,cautious,T2,7894.55,3,0,0,0,0,0.0,230,1
10842,social,cautious,T2,5166.94,2,0,1,0,0,0.0,254,0
10845,paid_search,balanced,T1,5303.95,10,2,4,1,0,1305.3,74,1
10846,organic,balanced,T1,7679.39,1,0,1,0,0,0.0,207,1
10849,paid_search,cautious,T2,2451.96,3,0,0,0,0,0.0,302,1
10850,social,aggressive,T1,18844.02,9,1,6,2,0,6857.83,66,0
10851,social,cautious,T3+,61861.7,1,1,1,0,0,0.0,20,0
10852,paid_search,aggressive,T1,105059.57,0,0,0,0,0,0.0,304,1
10853,social,balanced,T2,61426.84,0,0,0,0,0,0.0,245,0
10854,organic,balanced,T1,3394.98,6,4,2,0,0,0.0,15,0
10855,referral,balanced,T2,20139.56,3,1,1,0,0,0.0,83,1
10856,paid_search,cautious,T3+,61702.55,4,3,0,0,0,0.0,73,1
10857,paid_search,aggressive,T2,8568.64,0,0,0,0,0,0.0,116,1
10859,organic,balanced,T1,3439.88,0,0,0,0,0,0.0,98,0
