user_id,risk_profile,acquisition_channel,aum,buy_frequency,last_buy_at,aum_quartile,frequency_quartile,strategy_segment
9996,aggressive,referral,0.0,0,,0,0,low_engagement
9998,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
9999,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10000,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10001,cautious,paid_search,0.0,0,,0,0,low_engagement
10002,balanced,organic,0.0,0,,0,0,low_engagement
10003,balanced,referral,0.0,0,,0,0,low_engagement
10004,aggressive,organic,0.0,0,,0,0,low_engagement
10005,balanced,bank_partner,0.0,0,,0,0,low_engagement
10006,aggressive,organic,0.0,0,,0,0,low_engagement
10007,cautious,social,0.0,0,,0,0,low_engagement
10008,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10009,aggressive,referral,0.0,0,,0,0,low_engagement
10010,balanced,organic,0.0,0,,0,0,low_engagement
10011,cautious,referral,0.0,0,,0,0,low_engagement
10012,balanced,referral,0.0,0,,0,0,low_engagement
10013,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10015,aggressive,social,0.0,0,,0,0,low_engagement
10016,balanced,referral,0.0,0,,0,0,low_engagement
10017,balanced,paid_search,0.0,0,,0,0,low_engagement
10018,balanced,organic,0.0,0,,0,0,low_engagement
10019,cautious,organic,0.0,0,,0,0,low_engagement
10020,cautious,organic,0.0,0,,0,0,low_engagement
10021,aggressive,organic,0.0,0,,0,0,low_engagement
10022,cautious,organic,0.0,0,,0,0,low_engagement
10023,balanced,organic,0.0,0,,0,0,low_engagement
10024,balanced,organic,0.0,0,,0,0,low_engagement
10025,balanced,paid_search,0.0,0,,0,0,low_engagement
10027,aggressive,social,0.0,0,,0,0,low_engagement
10028,aggressive,organic,0.0,0,,0,0,low_engagement
10029,cautious,organic,0.0,0,,0,0,low_engagement
10030,cautious,organic,0.0,0,,0,0,low_engagement
10031,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10032,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10033,balanced,referral,0.0,0,,0,0,low_engagement
10034,balanced,social,0.0,0,,0,0,low_engagement
10035,cautious,paid_search,0.0,0,,0,0,low_engagement
10036,aggressive,social,0.0,0,,0,0,low_engagement
10037,cautious,organic,0.0,0,,0,0,low_engagement
10038,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10039,cautious,bank_partner,0.0,0,,0,0,low_engagement
10041,balanced,paid_search,0.0,0,,0,0,low_engagement
10044,balanced,bank_partner,0.0,0,,0,0,low_engagement
10045,aggressive,referral,0.0,0,,0,0,low_engagement
10046,balanced,organic,0.0,0,,0,0,low_engagement
10048,balanced,social,0.0,0,,0,0,low_engagement
10049,balanced,paid_search,0.0,0,,0,0,low_engagement
10051,balanced,referral,0.0,0,,0,0,low_engagement
10052,cautious,organic,0.0,0,,0,0,low_engagement
10053,aggressive,organic,0.0,0,,0,0,low_engagement
10055,aggressive,social,0.0,0,,0,0,low_engagement
10056,cautious,social,0.0,0,,0,0,low_engagement
10057,balanced,social,0.0,0,,0,0,low_engagement
10058,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10059,balanced,paid_search,0.0,0,,0,0,low_engagement
10060,balanced,social,0.0,0,,0,0,low_engagement
10061,aggressive,social,0.0,0,,0,0,low_engagement
10062,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10063,cautious,paid_search,0.0,0,,0,0,low_engagement
10064,balanced,referral,0.0,0,,0,0,low_engagement
10065,balanced,social,0.0,0,,0,0,low_engagement
10066,cautious,paid_search,0.0,0,,0,0,low_engagement
10067,cautious,referral,0.0,0,,0,0,low_engagement
10068,cautious,referral,0.0,0,,0,0,low_engagement
10070,cautious,organic,0.0,0,,0,0,low_engagement
10071,cautious,social,0.0,0,,0,0,low_engagement
10072,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10073,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10074,cautious,referral,0.0,0,,0,0,low_engagement
10075,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10076,cautious,paid_search,0.0,0,,0,0,low_engagement
10077,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10079,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10080,aggressive,paid_search,0.0,0,,0,0,low_engagement
10081,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10082,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10083,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10084,aggressive,paid_search,0.0,0,,0,0,low_engagement
10085,aggressive,organic,0.0,0,,0,0,low_engagement
10087,aggressive,social,0.0,0,,0,0,low_engagement
10089,cautious,social,0.0,0,,0,0,low_engagement
10090,aggressive,paid_search,0.0,0,,0,0,low_engagement
10091,balanced,paid_search,0.0,0,,0,0,low_engagement
10092,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10093,cautious,organic,0.0,0,,0,0,low_engagement
10094,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10095,balanced,social,0.0,0,,0,0,low_engagement
10096,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10097,balanced,paid_search,0.0,0,,0,0,low_engagement
10098,balanced,social,0.0,0,,0,0,low_engagement
10099,balanced,organic,0.0,0,,0,0,low_engagement
10101,cautious,paid_search,0.0,0,,0,0,low_engagement
10102,cautious,bank_partner,0.0,0,,0,0,low_engagement
10103,balanced,organic,0.0,0,,0,0,low_engagement
10105,cautious,bank_partner,0.0,0,,0,0,low_engagement
10106,balanced,bank_partner,0.0,0,,0,0,low_engagement
10107,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10109,balanced,paid_search,0.0,0,,0,0,low_engagement
10110,balanced,organic,0.0,0,,0,0,low_engagement
10111,cautious,organic,0.0,0,,0,0,low_engagement
10112,cautious,social,0.0,0,,0,0,low_engagement
10113,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10115,cautious,organic,0.0,0,,0,0,low_engagement
10116,aggressive,social,0.0,0,,0,0,low_engagement
10117,cautious,referral,0.0,0,,0,0,low_engagement
10118,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
10119,balanced,bank_partner,0.0,0,,0,0,low_engagement
10120,cautious,paid_search,0.0,0,,0,0,low_engagement
10121,balanced,organic,0.0,0,,0,0,low_engagement
10122,cautious,organic,0.0,0,,0,0,low_engagement
10123,balanced,social,0.0,0,,0,0,low_engagement
10124,cautious,paid_search,0.0,0,,0,0,low_engagement
10125,balanced,organic,0.0,0,,0,0,low_engagement
10126,balanced,paid_search,0.0,0,,0,0,low_engagement
10127,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10129,balanced,social,0.0,0,,0,0,low_engagement
10130,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10131,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10132,balanced,social,0.0,0,,0,0,low_engagement
10133,balanced,paid_search,0.0,0,,0,0,low_engagement
10134,cautious,organic,0.0,0,,0,0,low_engagement
10136,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10137,balanced,referral,0.0,0,,0,0,low_engagement
10138,cautious,paid_search,0.0,0,,0,0,low_engagement
10139,balanced,organic,0.0,0,,0,0,low_engagement
10140,cautious,organic,0.0,0,,0,0,low_engagement
10141,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10142,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10143,balanced,paid_search,0.0,0,,0,0,low_engagement
10144,cautious,bank_partner,0.0,0,,0,0,low_engagement
10145,balanced,organic,0.0,0,,0,0,low_engagement
10146,aggressive,social,0.0,0,,0,0,low_engagement
10147,balanced,bank_partner,0.0,0,,0,0,low_engagement
10148,aggressive,organic,0.0,0,,0,0,low_engagement
10149,balanced,bank_partner,0.0,0,,0,0,low_engagement
10150,balanced,bank_partner,0.0,0,,0,0,low_engagement
10151,balanced,organic,0.0,0,,0,0,low_engagement
10152,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
10153,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10154,balanced,paid_search,0.0,0,,0,0,low_engagement
10155,balanced,paid_search,0.0,0,,0,0,low_engagement
10156,balanced,social,0.0,0,,0,0,low_engagement
10157,balanced,social,0.0,0,,0,0,low_engagement
10158,aggressive,referral,0.0,0,,0,0,low_engagement
10159,balanced,referral,0.0,0,,0,0,low_engagement
10160,balanced,paid_search,0.0,0,,0,0,low_engagement
10161,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10162,cautious,organic,0.0,0,,0,0,low_engagement
10163,balanced,social,0.0,0,,0,0,low_engagement
10164,cautious,bank_partner,0.0,0,,0,0,low_engagement
10165,cautious,referral,0.0,0,,0,0,low_engagement
10166,cautious,paid_search,0.0,0,,0,0,low_engagement
10167,balanced,paid_search,0.0,0,,0,0,low_engagement
10168,aggressive,social,0.0,0,,0,0,low_engagement
10169,cautious,organic,0.0,0,,0,0,low_engagement
10170,balanced,paid_search,0.0,0,,0,0,low_engagement
10171,balanced,organic,0.0,0,,0,0,low_engagement
10172,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10173,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10174,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10175,aggressive,organic,0.0,0,,0,0,low_engagement
10176,cautious,paid_search,0.0,0,,0,0,low_engagement
10177,cautious,paid_search,0.0,0,,0,0,low_engagement
10178,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10179,cautious,organic,0.0,0,,0,0,low_engagement
10181,cautious,organic,0.0,0,,0,0,low_engagement
10182,balanced,social,0.0,0,,0,0,low_engagement
10183,balanced,social,0.0,0,,0,0,low_engagement
10184,cautious,paid_search,0.0,0,,0,0,low_engagement
10185,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10186,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10187,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10188,balanced,bank_partner,0.0,0,,0,0,low_engagement
10189,cautious,referral,0.0,0,,0,0,low_engagement
10190,cautious,organic,0.0,0,,0,0,low_engagement
10191,balanced,referral,0.0,0,,0,0,low_engagement
10192,balanced,paid_search,0.0,0,,0,0,low_engagement
10193,balanced,organic,0.0,0,,0,0,low_engagement
10194,balanced,organic,0.0,0,,0,0,low_engagement
10195,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10196,cautious,organic,0.0,0,,0,0,low_engagement
10198,balanced,organic,0.0,0,,0,0,low_engagement
10199,cautious,paid_search,0.0,0,,0,0,low_engagement
10200,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10201,aggressive,organic,0.0,0,,0,0,low_engagement
10203,balanced,organic,0.0,0,,0,0,low_engagement
10204,balanced,referral,0.0,0,,0,0,low_engagement
10205,balanced,organic,0.0,0,,0,0,low_engagement
10206,balanced,referral,0.0,0,,0,0,low_engagement
10207,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10208,aggressive,paid_search,0.0,0,,0,0,low_engagement
10209,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10210,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
10211,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10213,balanced,bank_partner,0.0,0,,0,0,low_engagement
10214,aggressive,social,0.0,0,,0,0,low_engagement
10215,balanced,social,0.0,0,,0,0,low_engagement
10217,aggressive,organic,0.0,0,,0,0,low_engagement
10218,balanced,bank_partner,0.0,0,,0,0,low_engagement
10219,cautious,referral,0.0,0,,0,0,low_engagement
10220,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10221,aggressive,organic,0.0,0,,0,0,low_engagement
10222,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10224,cautious,organic,0.0,0,,0,0,low_engagement
10225,balanced,paid_search,0.0,0,,0,0,low_engagement
10226,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10227,balanced,social,0.0,0,,0,0,low_engagement
10228,balanced,referral,0.0,0,,0,0,low_engagement
10229,cautious,organic,0.0,0,,0,0,low_engagement
10230,balanced,paid_search,0.0,0,,0,0,low_engagement
10231,cautious,social,0.0,0,,0,0,low_engagement
10233,cautious,social,0.0,0,,0,0,low_engagement
10234,cautious,referral,0.0,0,,0,0,low_engagement
10235,cautious,referral,0.0,0,,0,0,low_engagement
10236,balanced,referral,0.0,0,,0,0,low_engagement
10237,cautious,paid_search,0.0,0,,0,0,low_engagement
10238,cautious,organic,0.0,0,,0,0,low_engagement
10239,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10240,balanced,social,0.0,0,,0,0,low_engagement
10241,balanced,social,0.0,0,,0,0,low_engagement
10242,cautious,paid_search,0.0,0,,0,0,low_engagement
10243,balanced,bank_partner,0.0,0,,0,0,low_engagement
10244,aggressive,referral,0.0,0,,0,0,cash_rich_noninvestor
10245,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10246,cautious,social,0.0,0,,0,0,low_engagement
10247,balanced,referral,0.0,0,,0,0,low_engagement
10249,cautious,bank_partner,0.0,0,,0,0,low_engagement
10250,balanced,paid_search,0.0,0,,0,0,low_engagement
10251,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10252,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10253,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10254,cautious,bank_partner,0.0,0,,0,0,low_engagement
10255,balanced,paid_search,0.0,0,,0,0,low_engagement
10256,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10257,aggressive,referral,0.0,0,,0,0,low_engagement
10258,aggressive,social,0.0,0,,0,0,low_engagement
10259,aggressive,organic,0.0,0,,0,0,low_engagement
10260,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10262,aggressive,social,0.0,0,,0,0,low_engagement
10263,aggressive,paid_search,0.0,0,,0,0,low_engagement
10264,balanced,paid_search,0.0,0,,0,0,low_engagement
10265,balanced,social,0.0,0,,0,0,low_engagement
10266,balanced,organic,0.0,0,,0,0,low_engagement
10267,aggressive,paid_search,0.0,0,,0,0,low_engagement
10268,aggressive,paid_search,0.0,0,,0,0,low_engagement
10269,cautious,paid_search,0.0,0,,0,0,low_engagement
10271,cautious,organic,0.0,0,,0,0,low_engagement
10272,balanced,bank_partner,0.0,0,,0,0,low_engagement
10273,cautious,referral,0.0,0,,0,0,low_engagement
10275,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10277,cautious,organic,0.0,0,,0,0,low_engagement
10278,balanced,social,0.0,0,,0,0,low_engagement
10279,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10280,cautious,organic,0.0,0,,0,0,low_engagement
10281,balanced,paid_search,0.0,0,,0,0,low_engagement
10282,balanced,organic,0.0,0,,0,0,low_engagement
10283,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10284,balanced,social,0.0,0,,0,0,low_engagement
10285,balanced,bank_partner,0.0,0,,0,0,low_engagement
10286,balanced,paid_search,0.0,0,,0,0,low_engagement
10287,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10288,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10289,cautious,organic,0.0,0,,0,0,low_engagement
10290,cautious,paid_search,0.0,0,,0,0,low_engagement
10291,balanced,social,0.0,0,,0,0,low_engagement
10292,balanced,organic,0.0,0,,0,0,low_engagement
10293,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10294,balanced,bank_partner,0.0,0,,0,0,low_engagement
10295,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10296,cautious,referral,0.0,0,,0,0,low_engagement
10298,balanced,paid_search,0.0,0,,0,0,low_engagement
10299,balanced,organic,0.0,0,,0,0,low_engagement
10300,cautious,organic,0.0,0,,0,0,low_engagement
10301,cautious,organic,0.0,0,,0,0,low_engagement
10302,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10303,cautious,social,0.0,0,,0,0,low_engagement
10304,aggressive,paid_search,0.0,0,,0,0,low_engagement
10306,cautious,organic,0.0,0,,0,0,low_engagement
10307,cautious,paid_search,0.0,0,,0,0,low_engagement
10308,cautious,organic,0.0,0,,0,0,low_engagement
10309,aggressive,social,0.0,0,,0,0,low_engagement
10310,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10311,cautious,social,0.0,0,,0,0,low_engagement
10312,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10313,cautious,referral,0.0,0,,0,0,low_engagement
10316,aggressive,paid_search,0.0,0,,0,0,low_engagement
10317,cautious,social,0.0,0,,0,0,low_engagement
10318,balanced,paid_search,0.0,0,,0,0,low_engagement
10319,cautious,bank_partner,0.0,0,,0,0,low_engagement
10320,aggressive,organic,0.0,0,,0,0,low_engagement
10321,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10323,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10325,cautious,paid_search,0.0,0,,0,0,low_engagement
10326,balanced,bank_partner,0.0,0,,0,0,low_engagement
10327,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10328,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10329,aggressive,referral,0.0,0,,0,0,low_engagement
10330,cautious,social,0.0,0,,0,0,low_engagement
10331,cautious,paid_search,0.0,0,,0,0,low_engagement
10332,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10333,balanced,paid_search,0.0,0,,0,0,low_engagement
10334,cautious,organic,0.0,0,,0,0,low_engagement
10336,balanced,paid_search,0.0,0,,0,0,low_engagement
10337,balanced,organic,0.0,0,,0,0,low_engagement
10338,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10339,balanced,organic,0.0,0,,0,0,low_engagement
10340,balanced,paid_search,0.0,0,,0,0,low_engagement
10341,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10342,cautious,organic,0.0,0,,0,0,low_engagement
10343,cautious,paid_search,0.0,0,,0,0,low_engagement
10344,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
10345,cautious,referral,0.0,0,,0,0,low_engagement
10346,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10347,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10348,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10349,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10351,balanced,organic,0.0,0,,0,0,low_engagement
10352,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
10353,aggressive,organic,0.0,0,,0,0,low_engagement
10354,balanced,organic,0.0,0,,0,0,low_engagement
10355,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10356,cautious,paid_search,0.0,0,,0,0,low_engagement
10357,cautious,referral,0.0,0,,0,0,low_engagement
10358,cautious,organic,0.0,0,,0,0,low_engagement
10359,balanced,organic,0.0,0,,0,0,low_engagement
10360,cautious,paid_search,0.0,0,,0,0,low_engagement
10362,aggressive,paid_search,0.0,0,,0,0,low_engagement
10363,balanced,organic,0.0,0,,0,0,low_engagement
10364,cautious,paid_search,0.0,0,,0,0,low_engagement
10365,balanced,paid_search,0.0,0,,0,0,low_engagement
10366,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10367,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10368,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10369,cautious,organic,0.0,0,,0,0,low_engagement
10370,balanced,referral,0.0,0,,0,0,low_engagement
10371,balanced,paid_search,0.0,0,,0,0,low_engagement
10373,aggressive,organic,0.0,0,,0,0,low_engagement
10374,balanced,bank_partner,0.0,0,,0,0,low_engagement
10375,balanced,referral,0.0,0,,0,0,low_engagement
10376,balanced,organic,0.0,0,,0,0,low_engagement
10377,aggressive,organic,0.0,0,,0,0,cash_rich_noninvestor
10378,cautious,referral,0.0,0,,0,0,low_engagement
10379,balanced,paid_search,0.0,0,,0,0,low_engagement
10380,balanced,paid_search,0.0,0,,0,0,low_engagement
10381,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10382,balanced,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10383,cautious,paid_search,0.0,0,,0,0,low_engagement
10384,balanced,organic,0.0,0,,0,0,low_engagement
10386,cautious,organic,0.0,0,,0,0,low_engagement
10387,aggressive,organic,0.0,0,,0,0,low_engagement
10388,cautious,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10389,cautious,paid_search,0.0,0,,0,0,low_engagement
10390,cautious,organic,0.0,0,,0,0,low_engagement
10391,aggressive,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10392,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10393,balanced,referral,0.0,0,,0,0,low_engagement
10394,cautious,organic,0.0,0,,0,0,low_engagement
10395,cautious,referral,0.0,0,,0,0,low_engagement
10396,aggressive,organic,0.0,0,,0,0,low_engagement
10398,cautious,social,0.0,0,,0,0,low_engagement
10399,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
10400,aggressive,referral,0.0,0,,0,0,low_engagement
10401,balanced,paid_search,0.0,0,,0,0,low_engagement
10402,cautious,referral,0.0,0,,0,0,cash_rich_noninvestor
10404,balanced,social,0.0,0,,0,0,low_engagement
10405,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10406,aggressive,organic,0.0,0,,0,0,low_engagement
10407,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10408,cautious,referral,0.0,0,,0,0,low_engagement
10410,cautious,referral,0.0,0,,0,0,low_engagement
10411,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
10412,cautious,paid_search,0.0,0,,0,0,low_engagement
10413,cautious,organic,0.0,0,,0,0,low_engagement
10414,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10415,cautious,social,0.0,0,,0,0,low_engagement
10416,balanced,bank_partner,0.0,0,,0,0,low_engagement
10417,aggressive,paid_search,0.0,0,,0,0,low_engagement
10418,balanced,organic,0.0,0,,0,0,low_engagement
10419,balanced,social,0.0,0,,0,0,low_engagement
10420,cautious,bank_partner,0.0,0,,0,0,low_engagement
10421,balanced,referral,0.0,0,,0,0,low_engagement
10422,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10423,balanced,organic,0.0,0,,0,0,low_engagement
10424,cautious,paid_search,0.0,0,,0,0,low_engagement
10425,balanced,paid_search,0.0,0,,0,0,low_engagement
10426,balanced,organic,0.0,0,,0,0,low_engagement
10427,balanced,bank_partner,0.0,0,,0,0,low_engagement
10428,cautious,social,0.0,0,,0,0,low_engagement
10429,balanced,paid_search,0.0,0,,0,0,low_engagement
10430,balanced,referral,0.0,0,,0,0,low_engagement
10431,cautious,organic,0.0,0,,0,0,low_engagement
10432,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10433,cautious,social,0.0,0,,0,0,low_engagement
10434,balanced,organic,0.0,0,,0,0,low_engagement
10435,balanced,organic,0.0,0,,0,0,low_engagement
10436,cautious,social,0.0,0,,0,0,low_engagement
10437,cautious,social,0.0,0,,0,0,low_engagement
10438,balanced,paid_search,0.0,0,,0,0,low_engagement
10439,balanced,referral,0.0,0,,0,0,low_engagement
10440,cautious,paid_search,0.0,0,,0,0,low_engagement
10442,balanced,organic,0.0,0,,0,0,low_engagement
10443,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10444,cautious,paid_search,0.0,0,,0,0,low_engagement
10445,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10446,balanced,organic,0.0,0,,0,0,low_engagement
10447,cautious,organic,0.0,0,,0,0,low_engagement
10448,balanced,bank_partner,0.0,0,,0,0,low_engagement
10449,balanced,bank_partner,0.0,0,,0,0,low_engagement
10450,balanced,paid_search,0.0,0,,0,0,low_engagement
10451,balanced,organic,0.0,0,,0,0,low_engagement
10452,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10453,cautious,organic,0.0,0,,0,0,low_engagement
10454,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10455,cautious,paid_search,0.0,0,,0,0,low_engagement
10456,cautious,social,0.0,0,,0,0,low_engagement
10457,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10458,aggressive,bank_partner,0.0,0,,0,0,cash_rich_noninvestor
10460,balanced,paid_search,0.0,0,,0,0,low_engagement
10461,cautious,referral,0.0,0,,0,0,low_engagement
10462,cautious,bank_partner,0.0,0,,0,0,low_engagement
10463,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10464,balanced,organic,0.0,0,,0,0,low_engagement
10465,aggressive,social,0.0,0,,0,0,low_engagement
10467,aggressive,paid_search,0.0,0,,0,0,low_engagement
10468,cautious,organic,0.0,0,,0,0,low_engagement
10469,balanced,organic,0.0,0,,0,0,low_engagement
10470,balanced,social,0.0,0,,0,0,low_engagement
10471,balanced,paid_search,0.0,0,,0,0,low_engagement
10472,balanced,organic,0.0,0,,0,0,low_engagement
10474,balanced,referral,0.0,0,,0,0,low_engagement
10475,cautious,paid_search,0.0,0,,0,0,low_engagement
10476,balanced,paid_search,0.0,0,,0,0,low_engagement
10478,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10479,cautious,referral,0.0,0,,0,0,low_engagement
10480,balanced,social,0.0,0,,0,0,cash_rich_noninvestor
10481,cautious,organic,0.0,0,,0,0,low_engagement
10483,balanced,referral,0.0,0,,0,0,low_engagement
10485,balanced,organic,0.0,0,,0,0,cash_rich_noninvestor
10486,balanced,organic,0.0,0,,0,0,low_engagement
10487,cautious,organic,0.0,0,,0,0,low_engagement
10488,balanced,organic,0.0,0,,0,0,low_engagement
10489,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10490,cautious,paid_search,0.0,0,,0,0,low_engagement
10491,balanced,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10492,cautious,paid_search,0.0,0,,0,0,low_engagement
10493,cautious,paid_search,0.0,0,,0,0,low_engagement
10494,balanced,paid_search,0.0,0,,0,0,low_engagement
10495,balanced,organic,0.0,0,,0,0,low_engagement
10496,cautious,organic,0.0,0,,0,0,low_engagement
10498,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10499,cautious,organic,0.0,0,,0,0,cash_rich_noninvestor
10500,aggressive,bank_partner,0.0,0,,0,0,low_engagement
10502,cautious,bank_partner,0.0,0,,0,0,low_engagement
10503,aggressive,paid_search,0.0,0,,0,0,low_engagement
10504,cautious,paid_search,0.0,0,,0,0,low_engagement
10505,cautious,social,0.0,0,,0,0,cash_rich_noninvestor
10506,balanced,paid_search,0.0,0,,0,0,low_engagement
10507,balanced,organic,0.0,0,,0,0,low_engagement
10508,cautious,bank_partner,0.0,0,,0,0,low_engagement
10510,cautious,referral,0.0,0,,0,0,low_engagement
10511,balanced,organic,0.0,0,,0,0,low_engagement
10512,balanced,organic,0.0,0,,0,0,low_engagement
10513,aggressive,social,0.0,0,,0,0,cash_rich_noninvestor
10514,cautious,social,0.0,0,,0,0,low_engagement
10516,balanced,bank_partner,0.0,0,,0,0,low_engagement
10517,balanced,referral,0.0,0,,0,0,cash_rich_noninvestor
10518,cautious,paid_search,0.0,0,,0,0,low_engagement
10519,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10520,balanced,organic,0.0,0,,0,0,low_engagement
10521,balanced,organic,0.0,0,,0,0,low_engagement
10522,cautious,paid_search,0.0,0,,0,0,low_engagement
10524,cautious,paid_search,0.0,0,,0,0,cash_rich_noninvestor
10525,cautious,bank_partner,0.0,0,,0,0,low_engagement
10526,aggressive,paid_search,0.0,0,,0,0,low_engagement
10527,cautious,referral,0.0,0,,0,0,low_engagement
10528,aggressive,organic,0.0,0,,0,0,low_engagement
