user_id,registered_at,acquisition_channel,risk_profile,account_opened_at,first_buy_at,buy_count,last_visit_at,days_since_last_visit,lifecycle_stage
9007,2024-06-30 00:00:00,organic,aggressive,2024-07-05 10:00:00,,0,2024-09-08 17:00:00,203,dormant
9008,2024-07-25 00:00:00,paid_search,cautious,,,0,2024-09-17 12:00:00,194,dormant
9009,2024-04-03 00:00:00,organic,cautious,,,0,2025-01-25 21:00:00,64,dormant
9010,2024-03-26 00:00:00,social,balanced,,,0,2024-04-09 17:00:00,355,dormant
9011,2024-06-20 00:00:00,referral,cautious,2024-07-02 10:00:00,,0,2025-03-31 11:00:00,0,opened_not_invested
9012,2024-04-06 00:00:00,social,aggressive,,,0,,359,dormant
9013,2024-03-10 00:00:00,organic,cautious,,,0,2024-03-28 22:00:00,367,dormant
9014,2024-10-24 00:00:00,organic,balanced,2024-11-03 10:00:00,,0,2025-01-06 11:00:00,83,dormant
9015,2024-11-14 00:00:00,organic,balanced,2024-11-21 10:00:00,,0,2024-12-29 18:00:00,91,dormant
9016,2024-08-18 00:00:00,social,cautious,,,0,2024-12-15 20:00:00,105,dormant
9017,2024-02-19 00:00:00,social,cautious,,,0,2024-05-02 07:00:00,332,dormant
9018,2024-09-30 00:00:00,organic,balanced,,,0,2025-01-26 12:00:00,63,dormant
9019,2024-12-04 00:00:00,paid_search,aggressive,,,0,2025-03-04 17:00:00,26,registered_only
9020,2024-10-04 00:00:00,organic,balanced,2024-10-07 10:00:00,2024-10-23 14:00:00,2,2025-02-10 07:00:00,48,repeat_active
9021,2024-12-14 00:00:00,organic,aggressive,,,0,2025-03-31 19:00:00,0,registered_only
9022,2024-09-08 00:00:00,referral,aggressive,,,0,2024-10-01 22:00:00,180,dormant
9023,2024-03-03 00:00:00,organic,aggressive,,,0,2024-03-04 07:00:00,391,dormant
9024,2024-12-23 00:00:00,social,balanced,,,0,2025-02-04 18:00:00,54,registered_only
9025,2024-03-28 00:00:00,paid_search,cautious,,,0,2024-06-05 10:00:00,298,dormant
9026,2024-01-02 00:00:00,paid_search,balanced,2024-01-06 10:00:00,,0,2024-06-01 20:00:00,302,dormant
9027,2024-12-25 00:00:00,paid_search,cautious,,,0,2024-12-28 21:00:00,92,dormant
9028,2024-12-21 00:00:00,paid_search,cautious,,,0,2025-02-23 22:00:00,35,registered_only
9029,2024-05-10 00:00:00,organic,balanced,,,0,2025-03-22 20:00:00,8,registered_only
9030,2024-01-22 00:00:00,paid_search,cautious,2024-01-26 10:00:00,,0,2024-12-24 09:00:00,96,dormant
9031,2024-08-15 00:00:00,organic,balanced,2024-08-16 10:00:00,,0,2025-03-02 10:00:00,28,opened_not_invested
9032,2024-09-06 00:00:00,social,balanced,,,0,2025-01-29 15:00:00,60,dormant
9033,2024-02-10 00:00:00,bank_partner,balanced,,,0,2025-03-19 13:00:00,11,registered_only
9034,2024-12-08 00:00:00,paid_search,cautious,2024-12-10 10:00:00,,0,2025-03-30 08:00:00,0,opened_not_invested
9035,2024-12-14 00:00:00,organic,cautious,2024-12-17 10:00:00,2025-01-07 14:00:00,3,2025-03-31 20:00:00,0,repeat_active
9036,2024-06-04 00:00:00,organic,cautious,,,0,2024-06-19 15:00:00,284,dormant
9037,2024-04-30 00:00:00,social,balanced,2024-05-05 10:00:00,,0,2025-01-20 14:00:00,69,dormant
9038,2024-07-05 00:00:00,organic,balanced,2024-07-16 10:00:00,,0,2024-12-19 22:00:00,101,dormant
9039,2024-09-20 00:00:00,paid_search,balanced,,,0,2025-02-18 16:00:00,40,registered_only
9040,2024-05-13 00:00:00,social,cautious,,,0,2024-07-06 18:00:00,267,dormant
9041,2024-05-30 00:00:00,organic,cautious,2024-06-08 10:00:00,,0,2025-03-25 07:00:00,5,opened_not_invested
9042,2024-07-05 00:00:00,social,aggressive,,,0,2024-09-07 15:00:00,204,dormant
9043,2024-04-05 00:00:00,bank_partner,balanced,2024-04-10 10:00:00,,0,2024-07-04 16:00:00,269,dormant
9044,2024-06-23 00:00:00,bank_partner,aggressive,2024-06-30 10:00:00,2024-07-08 14:00:00,3,2025-03-11 13:00:00,19,repeat_active
9045,2024-08-09 00:00:00,referral,cautious,,,0,2024-11-10 22:00:00,140,dormant
9046,2024-12-06 00:00:00,organic,balanced,,,0,2024-12-08 18:00:00,112,dormant
9047,2024-12-19 00:00:00,organic,cautious,,,0,2024-12-27 10:00:00,93,dormant
9048,2024-06-21 00:00:00,bank_partner,balanced,,,0,2025-03-14 15:00:00,16,registered_only
9049,2024-11-16 00:00:00,paid_search,cautious,,,0,2025-03-15 19:00:00,15,registered_only
9050,2024-03-02 00:00:00,referral,cautious,,,0,2024-09-12 18:00:00,199,dormant
9051,2024-03-17 00:00:00,social,balanced,,,0,2024-07-12 07:00:00,261,dormant
9052,2024-10-20 00:00:00,paid_search,balanced,2024-10-29 10:00:00,2024-11-04 14:00:00,1,2025-02-04 20:00:00,54,first_invest_active
9053,2024-08-13 00:00:00,organic,aggressive,2024-08-14 10:00:00,2024-08-29 14:00:00,2,2025-01-31 16:00:00,58,repeat_active
9054,2024-07-15 00:00:00,organic,balanced,,,0,2024-07-22 14:00:00,251,dormant
9055,2024-02-19 00:00:00,social,cautious,,,0,2024-05-06 13:00:00,328,dormant
9056,2024-08-13 00:00:00,paid_search,balanced,,,0,2024-10-07 15:00:00,174,dormant
9057,2024-09-21 00:00:00,referral,balanced,,,0,2024-10-26 18:00:00,155,dormant
9058,2024-07-02 00:00:00,paid_search,balanced,,,0,2024-08-02 22:00:00,240,dormant
9059,2024-12-03 00:00:00,bank_partner,balanced,,,0,2024-12-27 11:00:00,93,dormant
9060,2024-10-12 00:00:00,bank_partner,aggressive,2024-10-22 10:00:00,,0,2025-01-03 20:00:00,86,dormant
9061,2024-04-21 00:00:00,referral,cautious,,,0,2024-08-27 15:00:00,215,dormant
9062,2024-05-08 00:00:00,paid_search,balanced,,,0,2024-08-03 20:00:00,239,dormant
9063,2024-11-09 00:00:00,organic,balanced,,,0,2025-01-23 15:00:00,66,dormant
9064,2024-09-19 00:00:00,bank_partner,balanced,,,0,2025-03-30 10:00:00,0,registered_only
9065,2024-09-09 00:00:00,referral,aggressive,,,0,2025-02-03 09:00:00,55,registered_only
9066,2024-08-18 00:00:00,referral,cautious,,,0,,225,dormant
9067,2024-01-17 00:00:00,bank_partner,balanced,,,0,2024-11-26 10:00:00,124,dormant
9068,2024-05-18 00:00:00,paid_search,balanced,2024-05-25 10:00:00,2024-07-13 14:00:00,2,2024-08-01 07:00:00,241,dormant
9069,2024-05-09 00:00:00,bank_partner,balanced,2024-05-24 10:00:00,2024-05-26 14:00:00,2,2024-07-31 19:00:00,242,dormant
9070,2024-01-15 00:00:00,referral,cautious,2024-01-27 10:00:00,2024-02-01 14:00:00,1,2025-02-27 08:00:00,31,first_invest_active
9071,2024-04-26 00:00:00,paid_search,balanced,,,0,,339,dormant
9072,2024-12-20 00:00:00,paid_search,aggressive,,,0,2025-03-31 10:00:00,0,registered_only
9073,2024-03-27 00:00:00,organic,cautious,,,0,2024-10-30 13:00:00,151,dormant
9074,2024-05-13 00:00:00,organic,cautious,2024-06-03 10:00:00,2024-06-21 14:00:00,2,2024-11-28 19:00:00,122,dormant
9075,2024-03-05 00:00:00,bank_partner,cautious,2024-03-07 10:00:00,,0,2024-08-02 19:00:00,240,dormant
9076,2024-07-30 00:00:00,paid_search,balanced,,,0,2025-03-31 16:00:00,0,registered_only
9077,2024-01-15 00:00:00,organic,balanced,2024-01-19 10:00:00,,0,2024-04-04 15:00:00,360,dormant
9078,2024-05-21 00:00:00,paid_search,aggressive,2024-05-26 10:00:00,2024-06-04 14:00:00,1,2025-03-27 13:00:00,3,first_invest_active
9079,2024-04-30 00:00:00,bank_partner,balanced,2024-05-04 10:00:00,2024-05-21 14:00:00,1,2025-02-11 14:00:00,47,first_invest_active
9080,2024-07-05 00:00:00,social,balanced,,,0,2025-03-08 18:00:00,22,registered_only
9081,2024-02-06 00:00:00,organic,cautious,,,0,2025-03-11 21:00:00,19,registered_only
9082,2024-06-14 00:00:00,organic,balanced,,,0,2025-01-19 12:00:00,70,dormant
9083,2024-02-12 00:00:00,organic,cautious,2024-02-21 10:00:00,,0,2024-06-25 13:00:00,278,dormant
9084,2024-11-20 00:00:00,organic,balanced,,,0,2025-01-23 21:00:00,66,dormant
9085,2024-11-12 00:00:00,paid_search,cautious,2024-12-05 10:00:00,2024-12-07 14:00:00,3,2025-02-25 17:00:00,33,repeat_active
9086,2024-07-09 00:00:00,paid_search,cautious,,,0,2024-07-15 12:00:00,258,dormant
9087,2024-12-16 00:00:00,paid_search,cautious,,,0,2025-03-30 12:00:00,0,registered_only
9088,2024-05-27 00:00:00,paid_search,cautious,2024-05-31 10:00:00,,0,2025-02-21 15:00:00,37,opened_not_invested
9089,2024-07-06 00:00:00,organic,balanced,2024-07-11 10:00:00,2024-07-13 14:00:00,3,2025-01-27 14:00:00,62,dormant
9090,2024-12-29 00:00:00,social,aggressive,,,0,2025-02-22 09:00:00,36,registered_only
9091,2024-10-08 00:00:00,referral,aggressive,2024-10-20 10:00:00,,0,2025-03-31 12:00:00,0,opened_not_invested
9092,2024-02-21 00:00:00,social,cautious,2024-02-26 10:00:00,2024-03-05 14:00:00,3,2025-02-20 19:00:00,38,repeat_active
9093,2024-09-05 00:00:00,referral,cautious,,,0,2025-03-31 13:00:00,0,registered_only
9094,2024-12-07 00:00:00,paid_search,cautious,2024-12-15 10:00:00,,0,2025-03-31 09:00:00,0,opened_not_invested
9095,2024-12-03 00:00:00,organic,aggressive,2024-12-17 10:00:00,2024-12-31 14:00:00,2,2025-02-23 14:00:00,35,repeat_active
9096,2024-12-02 00:00:00,organic,balanced,,,0,2025-03-31 18:00:00,0,registered_only
9097,2024-07-28 00:00:00,organic,aggressive,2024-08-04 10:00:00,,0,2025-01-27 14:00:00,62,dormant
9098,2024-02-29 00:00:00,bank_partner,cautious,,,0,2024-07-17 13:00:00,256,dormant
9099,2024-12-11 00:00:00,paid_search,aggressive,,,0,2025-03-03 22:00:00,27,registered_only
9100,2024-05-29 00:00:00,bank_partner,cautious,2024-06-06 10:00:00,,0,2025-03-04 09:00:00,26,opened_not_invested
9101,2024-12-17 00:00:00,organic,cautious,,,0,2025-03-10 11:00:00,20,registered_only
9102,2024-09-17 00:00:00,organic,balanced,,,0,2024-12-07 14:00:00,113,dormant
9103,2024-02-05 00:00:00,bank_partner,aggressive,2024-02-21 10:00:00,,0,2024-11-25 16:00:00,125,dormant
9104,2024-05-02 00:00:00,organic,cautious,2024-05-10 10:00:00,,0,2024-08-31 15:00:00,211,dormant
9105,2024-07-24 00:00:00,referral,aggressive,,,0,2024-09-06 08:00:00,205,dormant
9106,2024-06-01 00:00:00,social,cautious,2024-06-06 10:00:00,,0,2024-12-17 07:00:00,103,dormant
9107,2024-08-30 00:00:00,social,balanced,,,0,2024-12-31 08:00:00,89,dormant
9108,2024-04-26 00:00:00,paid_search,balanced,,,0,2024-08-01 14:00:00,241,dormant
9109,2024-08-21 00:00:00,social,cautious,,,0,2024-10-17 15:00:00,164,dormant
9110,2024-03-01 00:00:00,referral,balanced,,,0,2024-06-28 22:00:00,275,dormant
9111,2024-12-08 00:00:00,social,balanced,,,0,2025-03-31 19:00:00,0,registered_only
9112,2024-03-05 00:00:00,social,cautious,,,0,2024-05-03 17:00:00,331,dormant
9113,2024-08-09 00:00:00,paid_search,balanced,2024-08-14 10:00:00,,0,2024-09-04 18:00:00,207,dormant
9114,2024-09-14 00:00:00,referral,cautious,2024-09-17 10:00:00,2024-09-19 14:00:00,3,2025-03-18 18:00:00,12,repeat_active
9115,2024-02-29 00:00:00,referral,cautious,,,0,2024-06-24 08:00:00,279,dormant
9116,2024-02-11 00:00:00,paid_search,balanced,2024-02-21 10:00:00,,0,2024-02-26 07:00:00,398,dormant
9117,2024-04-17 00:00:00,paid_search,cautious,,,0,2024-05-19 08:00:00,315,dormant
9118,2024-09-27 00:00:00,referral,balanced,,,0,2025-02-09 22:00:00,49,registered_only
9119,2024-08-11 00:00:00,organic,balanced,2024-08-22 10:00:00,2024-09-01 14:00:00,2,2025-03-31 21:00:00,0,repeat_active
9120,2024-01-03 00:00:00,organic,cautious,,,0,2024-08-19 13:00:00,223,dormant
9121,2024-07-10 00:00:00,social,aggressive,,,0,2025-03-08 07:00:00,22,registered_only
9122,2024-10-09 00:00:00,organic,cautious,,,0,2024-11-12 08:00:00,138,dormant
9123,2024-09-08 00:00:00,social,balanced,2024-09-12 10:00:00,,0,2025-03-06 12:00:00,24,opened_not_invested
9124,2024-06-08 00:00:00,organic,balanced,2024-06-15 10:00:00,,0,2025-03-07 10:00:00,23,opened_not_invested
9125,2024-01-13 00:00:00,social,aggressive,2024-01-17 10:00:00,,0,2024-10-23 16:00:00,158,dormant
9126,2024-09-18 00:00:00,organic,aggressive,,,0,2025-03-19 08:00:00,11,registered_only
9127,2024-04-09 00:00:00,referral,balanced,,,0,2024-11-18 14:00:00,132,dormant
9128,2024-06-13 00:00:00,social,balanced,,,0,2024-08-10 20:00:00,232,dormant
9129,2024-07-22 00:00:00,paid_search,aggressive,,,0,2024-12-16 19:00:00,104,dormant
9130,2024-04-08 00:00:00,paid_search,cautious,,,0,2024-05-30 13:00:00,304,dormant
9131,2024-01-14 00:00:00,paid_search,cautious,,,0,2024-07-26 09:00:00,247,dormant
9132,2024-01-11 00:00:00,paid_search,balanced,,,0,2024-10-16 08:00:00,165,dormant
9133,2024-10-30 00:00:00,referral,balanced,,,0,2024-12-04 10:00:00,116,dormant
9134,2024-06-29 00:00:00,referral,aggressive,2024-07-05 10:00:00,2024-07-13 14:00:00,3,2024-11-19 18:00:00,131,dormant
9135,2024-03-09 00:00:00,paid_search,balanced,,,0,2024-05-24 17:00:00,310,dormant
9136,2024-06-19 00:00:00,social,cautious,,,0,2024-07-17 14:00:00,256,dormant
9137,2024-10-15 00:00:00,social,balanced,2024-10-17 10:00:00,2024-10-28 14:00:00,2,2025-03-31 10:00:00,0,repeat_active
9138,2024-01-15 00:00:00,referral,balanced,,,0,2024-04-26 21:00:00,338,dormant
9139,2024-04-01 00:00:00,organic,cautious,2024-04-07 10:00:00,2024-04-22 14:00:00,3,2024-10-08 15:00:00,173,dormant
9140,2024-07-21 00:00:00,social,aggressive,,,0,2024-12-02 08:00:00,118,dormant
9141,2024-07-31 00:00:00,organic,aggressive,,,0,2024-09-07 15:00:00,204,dormant
9142,2024-05-25 00:00:00,organic,cautious,2024-05-27 10:00:00,,0,2024-12-27 12:00:00,93,dormant
9143,2024-05-15 00:00:00,social,aggressive,,,0,2024-06-04 19:00:00,299,dormant
9144,2024-10-11 00:00:00,bank_partner,cautious,2024-10-15 10:00:00,,0,2025-02-17 13:00:00,41,opened_not_invested
9145,2024-08-23 00:00:00,paid_search,cautious,,,0,2025-03-11 22:00:00,19,registered_only
9146,2024-02-01 00:00:00,organic,cautious,,,0,2025-01-20 08:00:00,69,dormant
9147,2024-08-22 00:00:00,organic,cautious,,,0,2024-12-24 14:00:00,96,dormant
9148,2024-09-20 00:00:00,bank_partner,cautious,,,0,2024-12-01 15:00:00,119,dormant
9149,2024-12-22 00:00:00,paid_search,balanced,,,0,2025-02-18 19:00:00,40,registered_only
9150,2024-10-10 00:00:00,paid_search,balanced,,,0,2024-10-20 19:00:00,161,dormant
9151,2024-04-10 00:00:00,organic,balanced,,,0,2024-10-12 22:00:00,169,dormant
9152,2024-11-30 00:00:00,organic,balanced,2024-12-06 10:00:00,2024-12-24 14:00:00,1,2025-03-21 18:00:00,9,first_invest_active
9153,2024-05-28 00:00:00,organic,cautious,2024-06-02 10:00:00,,0,2025-03-16 18:00:00,14,opened_not_invested
9154,2024-10-17 00:00:00,organic,balanced,,,0,2025-03-26 13:00:00,4,registered_only
9155,2024-05-12 00:00:00,paid_search,balanced,,,0,2024-07-14 12:00:00,259,dormant
9156,2024-03-31 00:00:00,paid_search,balanced,2024-04-06 10:00:00,,0,2024-11-23 15:00:00,127,dormant
9157,2024-06-09 00:00:00,organic,balanced,2024-06-20 10:00:00,,0,2024-11-13 07:00:00,137,dormant
9158,2024-12-30 00:00:00,referral,cautious,2025-01-04 10:00:00,,0,2025-03-31 10:00:00,0,opened_not_invested
9159,2024-07-21 00:00:00,social,aggressive,,,0,2025-02-14 21:00:00,44,registered_only
9160,2024-05-08 00:00:00,organic,cautious,,,0,2024-08-09 21:00:00,233,dormant
9161,2024-01-22 00:00:00,referral,balanced,,,0,2024-02-02 19:00:00,422,dormant
9162,2024-07-10 00:00:00,social,balanced,2024-07-17 10:00:00,,0,2025-03-09 21:00:00,21,opened_not_invested
9163,2024-10-28 00:00:00,paid_search,balanced,,,0,2025-03-01 10:00:00,29,registered_only
9164,2024-01-19 00:00:00,paid_search,aggressive,,,0,2024-03-19 10:00:00,376,dormant
9165,2024-06-24 00:00:00,social,cautious,,,0,2025-01-06 13:00:00,83,dormant
9166,2024-02-06 00:00:00,referral,balanced,,,0,2024-10-09 18:00:00,172,dormant
9167,2024-02-23 00:00:00,paid_search,cautious,,,0,2024-04-11 09:00:00,353,dormant
9168,2024-11-18 00:00:00,organic,aggressive,,,0,2024-12-08 09:00:00,112,dormant
9169,2024-02-08 00:00:00,organic,cautious,,,0,2024-03-23 12:00:00,372,dormant
9170,2024-04-29 00:00:00,social,balanced,,,0,2024-05-22 08:00:00,312,dormant
9171,2024-04-26 00:00:00,bank_partner,cautious,,,0,2024-09-17 13:00:00,194,dormant
9172,2024-01-27 00:00:00,organic,cautious,,,0,2024-08-05 15:00:00,237,dormant
9173,2024-07-26 00:00:00,social,aggressive,,,0,,248,dormant
9174,2024-02-11 00:00:00,bank_partner,cautious,,,0,2024-08-10 17:00:00,232,dormant
9175,2024-02-23 00:00:00,organic,aggressive,2024-02-26 10:00:00,2024-03-18 14:00:00,2,2025-01-26 09:00:00,63,dormant
9176,2024-04-28 00:00:00,referral,balanced,,,0,2024-12-25 10:00:00,95,dormant
9177,2024-03-06 00:00:00,paid_search,cautious,,,0,2024-05-01 13:00:00,333,dormant
9178,2024-10-19 00:00:00,paid_search,cautious,,,0,2025-02-05 10:00:00,53,registered_only
9179,2024-01-17 00:00:00,bank_partner,aggressive,2024-01-24 10:00:00,2024-02-03 14:00:00,2,2025-02-08 22:00:00,50,repeat_active
9180,2024-07-31 00:00:00,organic,cautious,2024-08-10 10:00:00,2024-08-20 14:00:00,1,2025-01-24 21:00:00,65,dormant
9181,2024-06-09 00:00:00,paid_search,aggressive,2024-06-13 10:00:00,,0,2024-10-03 19:00:00,178,dormant
9182,2024-04-27 00:00:00,social,aggressive,,,0,2025-03-31 20:00:00,0,registered_only
9183,2024-06-01 00:00:00,paid_search,aggressive,,,0,2025-01-01 17:00:00,88,dormant
9184,2024-02-19 00:00:00,referral,balanced,,,0,,406,dormant
9185,2024-10-15 00:00:00,paid_search,cautious,,,0,2024-10-21 14:00:00,160,dormant
9186,2024-08-09 00:00:00,referral,cautious,,,0,2024-11-11 11:00:00,139,dormant
9187,2024-01-22 00:00:00,referral,cautious,2024-01-24 10:00:00,2024-02-03 14:00:00,3,2025-02-13 10:00:00,45,repeat_active
9188,2024-08-21 00:00:00,organic,balanced,,,0,2024-12-05 15:00:00,115,dormant
9189,2024-03-04 00:00:00,social,cautious,,,0,2024-09-13 08:00:00,198,dormant
9190,2024-01-17 00:00:00,organic,aggressive,2024-01-23 10:00:00,2024-02-13 14:00:00,3,2024-10-29 11:00:00,152,dormant
9191,2024-02-07 00:00:00,paid_search,balanced,,,0,2024-04-16 20:00:00,348,dormant
9192,2024-07-04 00:00:00,organic,cautious,,,0,2024-07-23 22:00:00,250,dormant
9193,2024-12-24 00:00:00,referral,balanced,,,0,2025-02-12 13:00:00,46,registered_only
9194,2024-08-18 00:00:00,organic,cautious,,,0,2024-12-12 17:00:00,108,dormant
9195,2024-11-03 00:00:00,social,balanced,,,0,2024-12-23 17:00:00,97,dormant
9196,2024-10-05 00:00:00,paid_search,cautious,,,0,2024-12-10 07:00:00,110,dormant
9197,2024-02-04 00:00:00,bank_partner,cautious,,,0,2024-10-15 09:00:00,166,dormant
9198,2024-07-27 00:00:00,organic,aggressive,,,0,2024-07-27 13:00:00,246,dormant
9199,2024-02-21 00:00:00,social,aggressive,,,0,2024-06-29 11:00:00,274,dormant
9200,2024-05-27 00:00:00,paid_search,cautious,,,0,2024-12-10 16:00:00,110,dormant
9201,2024-02-09 00:00:00,organic,cautious,,,0,2024-07-04 12:00:00,269,dormant
9202,2024-09-03 00:00:00,referral,cautious,,,0,2024-12-30 11:00:00,90,dormant
9203,2024-10-26 00:00:00,bank_partner,cautious,,,0,2025-03-28 13:00:00,2,registered_only
9204,2024-03-07 00:00:00,paid_search,balanced,,,0,2025-02-14 11:00:00,44,registered_only
9205,2024-03-29 00:00:00,social,aggressive,,,0,2025-01-15 13:00:00,74,dormant
9206,2024-06-17 00:00:00,referral,cautious,2024-06-26 10:00:00,,0,2024-11-17 18:00:00,133,dormant
9207,2024-09-24 00:00:00,organic,balanced,,,0,2024-10-17 07:00:00,164,dormant
9208,2024-07-13 00:00:00,paid_search,balanced,,,0,,261,dormant
9209,2024-08-18 00:00:00,organic,balanced,,,0,2024-09-09 09:00:00,202,dormant
9210,2024-09-27 00:00:00,social,cautious,2024-10-02 10:00:00,,0,2024-11-11 17:00:00,139,dormant
9211,2024-05-09 00:00:00,referral,cautious,,,0,2024-06-27 19:00:00,276,dormant
9212,2024-12-12 00:00:00,organic,balanced,2024-12-14 10:00:00,2024-12-25 14:00:00,3,2025-03-31 21:00:00,0,repeat_active
9213,2024-11-30 00:00:00,social,cautious,,,0,2024-12-02 08:00:00,118,dormant
9214,2024-06-12 00:00:00,organic,aggressive,,,0,2024-09-05 08:00:00,206,dormant
9215,2024-10-29 00:00:00,social,balanced,2024-11-05 10:00:00,,0,2025-03-01 20:00:00,29,opened_not_invested
9216,2024-10-27 00:00:00,bank_partner,cautious,2024-11-05 10:00:00,,0,2025-01-22 12:00:00,67,dormant
9217,2024-04-23 00:00:00,organic,cautious,2024-04-26 10:00:00,,0,2024-09-08 18:00:00,203,dormant
9218,2024-02-05 00:00:00,organic,aggressive,,,0,2024-06-05 19:00:00,298,dormant
9219,2024-11-09 00:00:00,organic,cautious,,,0,2025-01-07 14:00:00,82,dormant
9220,2024-07-11 00:00:00,paid_search,cautious,,,0,2025-03-01 11:00:00,29,registered_only
9221,2024-08-03 00:00:00,organic,aggressive,2024-08-05 10:00:00,2024-08-12 14:00:00,2,2025-03-31 09:00:00,0,repeat_active
9222,2024-01-02 00:00:00,social,balanced,2024-01-05 10:00:00,,0,2024-02-27 19:00:00,397,dormant
9223,2024-12-05 00:00:00,social,cautious,,,0,2025-01-14 09:00:00,75,dormant
9224,2024-03-10 00:00:00,bank_partner,balanced,2024-03-13 10:00:00,2024-03-30 14:00:00,2,2025-01-27 08:00:00,62,dormant
9225,2024-10-26 00:00:00,bank_partner,balanced,2024-11-06 10:00:00,2024-12-13 14:00:00,2,2025-03-31 19:00:00,0,repeat_active
9226,2024-09-06 00:00:00,paid_search,balanced,,,0,2024-12-13 14:00:00,107,dormant
9227,2024-06-16 00:00:00,paid_search,balanced,,,0,2025-01-07 16:00:00,82,dormant
9228,2024-09-12 00:00:00,bank_partner,balanced,2024-09-22 10:00:00,,0,2025-01-11 14:00:00,78,dormant
9229,2024-12-13 00:00:00,organic,cautious,2024-12-17 10:00:00,,0,2025-03-23 15:00:00,7,opened_not_invested
9230,2024-06-10 00:00:00,organic,cautious,,,0,2024-08-22 20:00:00,220,dormant
9231,2024-05-18 00:00:00,organic,cautious,2024-05-27 10:00:00,,0,2025-03-16 21:00:00,14,opened_not_invested
9232,2024-11-02 00:00:00,paid_search,balanced,,,0,2025-03-12 08:00:00,18,registered_only
9233,2024-11-21 00:00:00,paid_search,balanced,,,0,2025-01-27 22:00:00,62,dormant
9234,2024-09-30 00:00:00,referral,balanced,,,0,2025-02-19 14:00:00,39,registered_only
9235,2024-04-24 00:00:00,social,balanced,,,0,2024-07-13 21:00:00,260,dormant
9236,2024-11-22 00:00:00,organic,cautious,,,0,2024-12-14 10:00:00,106,dormant
9237,2024-07-24 00:00:00,organic,aggressive,2024-07-31 10:00:00,,0,2025-03-27 19:00:00,3,opened_not_invested
9238,2024-12-05 00:00:00,social,balanced,,,0,2025-02-07 19:00:00,51,registered_only
9239,2024-05-31 00:00:00,paid_search,cautious,,,0,,304,dormant
9240,2024-06-17 00:00:00,referral,cautious,2024-07-05 10:00:00,,0,2024-08-23 13:00:00,219,dormant
9241,2024-10-14 00:00:00,paid_search,balanced,2024-10-16 10:00:00,,0,2025-03-24 09:00:00,6,opened_not_invested
9242,2024-02-18 00:00:00,social,balanced,,,0,2025-02-15 12:00:00,43,registered_only
9243,2024-04-11 00:00:00,paid_search,balanced,,,0,2025-01-25 20:00:00,64,dormant
9244,2024-08-04 00:00:00,paid_search,balanced,2024-08-07 10:00:00,2024-08-18 14:00:00,1,2024-11-22 14:00:00,128,dormant
9245,2024-05-04 00:00:00,organic,cautious,,,0,,331,dormant
9246,2024-02-10 00:00:00,referral,aggressive,2024-02-14 10:00:00,,0,2024-12-30 07:00:00,90,dormant
9247,2024-07-20 00:00:00,bank_partner,balanced,2024-07-25 10:00:00,,0,2024-11-13 15:00:00,137,dormant
9248,2024-06-06 00:00:00,organic,cautious,,,0,2025-01-17 08:00:00,72,dormant
9249,2024-03-31 00:00:00,social,cautious,2024-04-05 10:00:00,2024-04-25 14:00:00,3,2024-11-04 08:00:00,146,dormant
9250,2024-07-07 00:00:00,organic,balanced,,,0,2024-10-05 09:00:00,176,dormant
9251,2024-05-05 00:00:00,organic,aggressive,2024-05-11 10:00:00,2024-05-15 14:00:00,3,2025-02-23 11:00:00,35,repeat_active
9252,2024-09-21 00:00:00,paid_search,balanced,2024-09-27 10:00:00,2024-09-30 14:00:00,2,2025-03-30 20:00:00,0,repeat_active
9253,2024-12-17 00:00:00,social,aggressive,,,0,2025-03-17 18:00:00,13,registered_only
9254,2024-11-18 00:00:00,paid_search,cautious,,,0,2024-12-15 14:00:00,105,dormant
9255,2024-05-18 00:00:00,paid_search,cautious,,,0,2024-07-09 20:00:00,264,dormant
9256,2024-06-19 00:00:00,referral,balanced,2024-06-22 10:00:00,2024-06-26 14:00:00,2,2025-03-05 07:00:00,25,repeat_active
9257,2024-06-02 00:00:00,social,aggressive,2024-06-06 10:00:00,,0,2024-09-10 18:00:00,201,dormant
9258,2024-07-13 00:00:00,paid_search,cautious,,,0,2024-10-30 09:00:00,151,dormant
9259,2024-08-09 00:00:00,referral,cautious,2024-08-16 10:00:00,,0,2025-03-23 20:00:00,7,opened_not_invested
9260,2024-07-03 00:00:00,bank_partner,aggressive,,,0,2025-02-17 09:00:00,41,registered_only
9261,2024-11-20 00:00:00,organic,cautious,,,0,2025-02-06 22:00:00,52,registered_only
9262,2024-02-06 00:00:00,organic,balanced,,,0,,419,dormant
9263,2024-01-12 00:00:00,organic,cautious,,,0,,444,dormant
9264,2024-07-19 00:00:00,paid_search,balanced,,,0,2024-11-23 17:00:00,127,dormant
9265,2024-02-05 00:00:00,referral,aggressive,2024-02-16 10:00:00,,0,2024-07-22 21:00:00,251,dormant
9266,2024-06-12 00:00:00,paid_search,cautious,,,0,2024-12-19 18:00:00,101,dormant
9267,2024-12-22 00:00:00,paid_search,balanced,,,0,2025-01-01 20:00:00,88,dormant
9268,2024-08-21 00:00:00,paid_search,cautious,2024-08-26 10:00:00,,0,2025-03-08 15:00:00,22,opened_not_invested
9269,2024-06-14 00:00:00,organic,cautious,2024-06-17 10:00:00,,0,2024-08-01 12:00:00,241,dormant
